[Provincia];[NombreEstacion];[InstanteLectura];[TA];[TMAXMED];[TMAX];[FTMAX];[TMINmed];[TMIN];[FTMIN];[PP];[PPMAX];[FPPMAX];[BHC];[HRMED];[HRMAX];[HRMIN];[INS];[HSOL];[IRD];[VV];[GT];[FGTMAX];[PR];[NDPP];[NDX]
Lugo;Foz;01/03/2025 0:00:00;10.2;13.67;19.3;19;6.3;0.5;17;87;19.8;24;20;79;95;62;38;141;1165;12;92;20;1004;18;0
Lugo;Fragavella;01/03/2025 0:00:00;7.1;10.34;16.1;31;3.8;-1.6;16;95;14.4;22;42;84;95;67;29;106;1027;14;94;8;942;20;3
Lugo;Guitiriz-Mirador;01/03/2025 0:00:00;7.1;11.7;23.6;31;3.9;-0.3;16;67;15.6;21;8;83;98;59;37;137;1177;8;56;7;932;14;1
Lugo;*Labrada;01/03/2025 0:00:00;7.0;10.46;19.4;31;4.2;0.2;14;91;26.1;21;34;82;94;65;35;131;1109;11;84;20;**;17;0
Lugo;*Lourenzá;01/03/2025 0:00:00;9.8;14.85;20.4;19;4.8;-1.1;17;79;14.3;23;**;82;97;60;**;**;**;4;59;21;**;18;2
Lugo;Marroxo;01/03/2025 0:00:00;7.9;12.7;25.3;31;4.2;-1.1;16;42;13.1;21;-29;76;94;53;42;156;1276;12;87;19;937;12;3
Lugo;*Míllara;01/03/2025 0:00:00;9.4;15.95;28.7;31;4.2;-1.3;16;76;25.7;21;**;79;98;51;**;**;**;6;71;20;**;10;3
Lugo;Monforte;01/03/2025 0:00:00;9.6;16.54;29.5;31;3.4;-3.2;2;39;15.8;21;-27;**;99;43;39;144;1224;4;70;20;**;10;6
Lugo;*Morelle;01/03/2025 0:00:00;8.5;15.05;26.9;31;2.1;-3.9;15;68;19.3;21;4;77;97;52;37;135;1135;4;68;20;962;13;5
Lugo;O Cebreiro;01/03/2025 0:00:00;3.5;7.91;21.5;31;0.2;-5.2;16;88;28.3;21;46;88;98;69;**;**;1110;10;66;20;863;13;11
Lugo;O Xipro;01/03/2025 0:00:00;6.7;11.63;24.1;31;2.7;-2.0;16;93;18.8;11;--;76;91;55;**;**;1276;14;112;20;920;17;5
Lugo;O Xistral;01/03/2025 0:00:00;5.4;7.86;19.5;31;3.1;-0.6;16;114;25.9;21;87;94;100;83;**;**;1007;39;126;20;**;23;2
Lugo;*Olveda;01/03/2025 0:00:00;7.3;12.44;25.2;31;3.2;-1.4;16;80;18.8;21;19;83;98;59;40;146;1246;7;58;20;**;15;3
Lugo;Pedro Murias;01/03/2025 0:00:00;11.1;14.56;20.4;20;7.3;2.5;16;101;30.2;22;37;83;97;64;**;**;1194;9;70;20;1006;18;0
Lugo;Penedo do Galo ;01/03/2025 0:00:00;7.8;10.6;16.9;5;5.8;2.3;14;121;34.3;24;--;82;94;67;**;**;971;24;115;8;**;19;0
Lugo;Pol;01/03/2025 0:00:00;7.5;12.18;23.4;31;3.8;-1.1;16;93;17.7;11;**;79;94;59;49;180;1330;12;92;20;936;14;2
Lugo;Portomarín;01/03/2025 0:00:00;8.6;14.3;26.5;31;3.2;-3.2;16;62;18.4;21;**;81;99;55;**;**;1313;**;**;**;959;13;6
Lugo;Riotorto;01/03/2025 0:00:00;9.4;14.28;20.1;5;4.9;-1.7;17;105;29.5;11;--;81;97;54;42;139;1248;6;66;20;**;16;3
Lugo;Sambreixo;01/03/2025 0:00:00;7.9;13.36;25.1;31;3.0;-3.3;16;73;17.6;21;**;82;98;57;44;163;1279;**;**;**;**;12;7
Lugo;*San Clodio;01/03/2025 0:00:00;10.0;16.74;29.7;31;4.3;-2.7;2;71;15.2;8;**;76;98;48;**;**;**;4;52;7;981;11;4
Lugo;*San Fiz;01/03/2025 0:00:00;9.4;14.72;27.3;31;4.8;-0.3;16;73;22.8;21;2;79;96;56;41;153;1267;6;69;20;965;12;2
Lugo;Santa Cruz;01/03/2025 0:00:00;10.2;14.99;20.5;19;5.2;-2.0;17;81;19.7;22;22;81;98;56;30;110;1037;5;68;20;**;16;2
Lugo;Serra Vacaloura;01/03/2025 0:00:00;6.7;11.42;24.1;31;3.2;-1.4;16;69;16.4;21;24;91;100;68;**;**;1290;22;114;20;**;14;3
Lugo;Ventosa;01/03/2025 0:00:00;6.4;10.96;24.3;31;2.4;-3.0;15;81;16.9;22;12;76;91;56;46;168;1313;11;78;20;906;13;5
Lugo;*Vilamor;01/03/2025 0:00:00;10.1;14.68;20.9;19;5.6;-1.7;17;74;10.7;11;15;85;99;62;32;120;1054;6;60;8;**;16;2
Lugo;*Xabrega;01/03/2025 0:00:00;9.6;16.27;27.5;31;4.4;-1.0;2;73;29.2;21;0;79;97;51;40;148;1271;6;75;8;973;11;4
Ourense;A Mezquita;01/03/2025 0:00:00;5.8;10.2;21.1;31;1.7;-3.0;16;156;44.4;21;93;79;95;57;40;149;1236;14;81;20;895;13;7
Ourense;*A Portela;01/03/2025 0:00:00;9.8;15.8;27.7;31;4.6;-1.7;14;43;15.2;21;--;68;91;43;44;--;1343;5;80;20;**;11;3
Ourense;*A Trabe;01/03/2025 0:00:00;8.0;12.54;22.9;31;4.1;-0.1;23;137;33.1;21;70;77;92;60;41;152;1239;6;59;20;921;15;2
Ourense;Alto do Rodicio;01/03/2025 0:00:00;6.0;10.32;22.2;31;2.3;-2.7;14;100;34.2;21;46;83;97;63;**;**;1288;17;111;20;899;12;5
Ourense;Amiudal;01/03/2025 0:00:00;8.7;13.76;25.6;31;4.8;0.6;16;110;37.2;21;43;79;96;55;42;154;1242;8;86;20;946;11;0
Ourense;As Petarelas;01/03/2025 0:00:00;9.6;15.59;27.2;31;4.5;-2.1;14;31;12.7;21;**;72;94;48;41;152;1263;**;**;**;**;11;1
Ourense;Baltar;01/03/2025 0:00:00;6.8;11.6;21.6;31;1.7;-5.3;15;176;35.1;21;113;75;95;51;**;**;1277;11;87;20;918;14;8
Ourense;Cabeza de Manzaneda;01/03/2025 0:00:00;0.9;3.77;16.0;31;-1.6;-7.0;14;93;21.8;21;-9;87;97;73;37;137;1160;28;148;20;817;15;20
Ourense;*Calvos ;01/03/2025 0:00:00;6.0;11.52;22.1;31;**;**;15;105;33.8;21;47;79;98;49;36;135;1196;9;81;20;**;12;**
Ourense;Casaio;01/03/2025 0:00:00;4.9;8.51;20.7;31;1.6;-3.5;14;103;29.8;8;**;73;91;54;**;**;**;9;85;20;**;15;8
Ourense;*Corzos;01/03/2025 0:00:00;4.4;9.86;22.2;31;0.0;-6.8;2;137;40.8;21;**;80;94;58;**;**;**;9;66;20;**;15;14
Ourense;Entrimo;01/03/2025 0:00:00;7.9;13.45;25.4;31;3.9;-2.2;14;130;51.2;21;**;86;97;66;32;120;1100;**;**;**;**;14;3
Ourense;*EVEGA Leiro;01/03/2025 0:00:00;9.9;18.62;31.6;31;3.3;-2.7;2;72;21.0;21;**;80;98;49;**;**;**;1;42;7;998;10;4
Ourense;Gandarela;01/03/2025 0:00:00;8.3;13.34;24.0;31;4.4;-0.6;16;84;25.2;21;23;87;99;65;37;138;1211;7;80;20;938;13;2
Ourense;Lardeira;01/03/2025 0:00:00;2.2;6.15;18.7;31;-0.7;-6.4;14;47;16.9;8;-1;86;98;65;**;**;1233;23;140;20;831;15;18
Ourense;Larouco;01/03/2025 0:00:00;9.1;14.88;26.6;31;3.9;-2.2;14;48;11.5;21;--;76;98;51;**;**;**;8;79;20;949;10;4
Ourense;Laza;01/03/2025 0:00:00;8.5;14.51;26.1;31;3.4;-3.5;2;126;32.8;21;58;75;96;51;37;139;1177;7;90;20;**;12;4
Ourense;Monte Medo;01/03/2025 0:00:00;8.4;14.14;25.3;31;3.4;-2.7;15;97;30.2;21;**;76;96;51;**;**;1335;**;**;**;**;15;4
Ourense;O Invernadeiro;01/03/2025 0:00:00;5.7;10.34;21.7;31;1.2;-3.7;2;203;73.8;21;148;81;97;61;36;133;1095;10;89;20;894;14;10
Ourense;Ourense;01/03/2025 0:00:00;10.6;17.7;29.6;31;4.7;-1.3;15;56;19.4;21;**;72;99;42;**;**;**;**;**;**;**;12;4
Ourense;Ourense-Estacións;01/03/2025 0:00:00;11.4;18.42;30.7;31;5.5;-0.3;16;57;23.6;21;-18;73;96;44;40;149;1247;4;49;7;994;10;2
Ourense;*Pazo de Fontefiz;01/03/2025 0:00:00;9.8;14.83;27.0;31;5.3;-0.4;15;84;38.7;21;21;83;99;57;38;142;1153;5;50;20;**;11;1
Ourense;*Ponte Boga;01/03/2025 0:00:00;9.5;15.29;27.8;31;4.6;-1.3;2;71;19.1;21;-1;79;98;52;41;150;1281;6;67;20;956;12;4
Ourense;*Prado;01/03/2025 0:00:00;10.4;17.43;29.0;31;4.8;-2.8;16;70;26.0;21;--;--;--;--;--;--;--;--;--;--;**;11;2
Ourense;Remuíño;01/03/2025 0:00:00;9.8;17.56;30.1;31;3.9;-2.0;16;79;38.4;21;15;79;98;47;33;122;1079;5;66;20;**;11;4
Ourense;*Riós;01/03/2025 0:00:00;7.4;11.84;22.0;31;3.4;-1.5;2;140;42.4;21;73;76;93;56;41;153;1230;7;76;20;**;13;4
Ourense;San Xoán de Río;01/03/2025 0:00:00;5.6;10.39;22.8;31;1.9;-2.6;2;87;17.2;22;27;81;96;61;**;**;1273;15;100;20;894;14;8
Ourense;Serra do Eixe;01/03/2025 0:00:00;4.5;9.06;20.4;31;0.9;-3.3;16;58;12.7;21;1;84;98;63;41;150;1266;15;117;20;872;14;11
Ourense;Verín-Vilamaior;01/03/2025 0:00:00;9.0;14.32;25.3;31;4.3;-1.8;2;115;31.6;21;43;74;94;52;40;149;1240;8;75;20;948;13;4
Ourense;Verín-Vilela;01/03/2025 0:00:00;9.1;15.7;26.4;31;2.5;-4.8;2;107;30.0;21;37;77;98;48;40;150;1256;5;56;20;**;12;11
Ourense;Viana do Bolo;01/03/2025 0:00:00;6.9;12.04;24.2;31;2.1;-3.9;2;96;28.8;21;30;75;93;55;38;141;1230;9;90;20;913;12;6
Ourense;Xares;01/03/2025 0:00:00;1.1;4.05;16.8;31;-1.4;-6.7;14;67;10.7;21;--;83;94;68;37;139;1207;29;166;20;816;15;22
Ourense;Xinzo;01/03/2025 0:00:00;7.8;13.75;24.0;31;2.3;-4.9;2;73;19.1;21;9;83;99;57;41;152;1292;12;101;20;939;12;7
Ourense;Xurés;01/03/2025 0:00:00;5.9;10.27;21.7;31;2.4;-3.2;14;178;49.6;21;119;84;97;64;40;148;1259;17;116;20;889;15;7
Pontevedra;*A Armenteira;01/03/2025 0:00:00;9.7;15.19;24.5;31;4.9;0.7;16;120;39.2;21;--;78;94;56;45;168;1300;--;--;--;**;12;0
Pontevedra;A Granxa;01/03/2025 0:00:00;10.9;17.94;27.5;31;4.3;-1.7;16;123;46.2;21;55;80;100;49;47;172;1310;4;79;20;1006;11;2
Pontevedra;A Lanzada;01/03/2025 0:00:00;12.0;16.94;25.6;30;7.9;3.1;23;99;17.4;21;8;75;90;55;55;203;1414;18;95;20;**;10;0
Pontevedra;*Areas;01/03/2025 0:00:00;12.2;17.92;27.9;31;7.9;3.3;15;174;50.8;21;93;77;96;52;47;173;1350;3;50;20;**;12;0
Pontevedra;*As Eiras;01/03/2025 0:00:00;11.7;17.14;25.9;31;6.8;2.0;15;173;53.2;21;99;81;99;55;52;193;1391;5;69;20;1005;14;0
Pontevedra;Atios;01/03/2025 0:00:00;11.0;17.86;27.4;31;4.8;-1.2;16;139;49.9;21;-11;81;99;51;43;160;1294;5;75;20;**;11;3
Pontevedra;Baiona;01/03/2025 0:00:00;12.3;16.56;22.8;31;8.1;3.1;16;172;50.9;21;79;69;89;47;56;206;1483;9;73;20;**;11;0
Pontevedra;*Barrantes;01/03/2025 0:00:00;11.5;16.98;25.8;30;6.5;1.0;16;116;32.6;21;33;75;93;53;52;193;1394;6;70;20;**;10;0
Pontevedra;Cabo Udra;01/03/2025 0:00:00;12.6;16.6;23.3;31;9.6;6.4;16;108;20.7;21;11;69;86;49;51;187;1350;18;126;7;**;11;0
Pontevedra;Caldas de Reis;01/03/2025 0:00:00;10.4;15.52;25.7;31;6.6;2.1;16;114;35.3;21;38;73;90;51;40;147;1253;7;72;20;979;13;0
Pontevedra;*Camanzo;01/03/2025 0:00:00;10.5;16.23;28.7;31;5.4;-0.8;16;90;28.1;21;14;77;95;55;45;167;1303;6;63;20;986;12;1
Pontevedra;Cangas-Porto;01/03/2025 0:00:00;12.8;16.4;24.6;31;9.3;5.0;16;111;33.9;21;**;66;83;49;**;**;**;11;100;20;**;11;0
Pontevedra;Castro Vicaludo;01/03/2025 0:00:00;9.5;12.94;22.7;31;6.6;2.0;16;168;45.6;22;87;78;92;60;54;198;1463;24;123;20;954;13;0
Pontevedra;Castrove;01/03/2025 0:00:00;10.1;14.78;23.6;30;6.8;1.9;16;165;58.9;21;--;75;90;56;**;**;1296;15;108;20;**;12;0
Pontevedra;*Cequeliños;01/03/2025 0:00:00;11.0;16.45;28.3;31;6.5;0.6;16;79;35.4;21;1;75;95;49;**;**;1302;8;86;20;**;11;0
Pontevedra;Corón;01/03/2025 0:00:00;12.8;16.91;27.0;30;9.0;5.7;16;104;26.9;21;55;79;96;56;**;--;1244;19;105;7;1005;10;0
Pontevedra;*Entenza;01/03/2025 0:00:00;11.8;18.5;28.7;31;6.8;0.9;15;112;37.0;21;36;76;97;50;45;167;1294;2;65;19;**;11;0
Pontevedra;Forcarei;01/03/2025 0:00:00;7.7;12.34;24.6;31;4.1;-0.8;16;147;50.9;21;85;84;98;61;**;**;1300;17;112;20;**;13;1
Pontevedra;Fornelos de Montes;01/03/2025 0:00:00;8.6;12.54;24.2;31;5.4;1.3;14;165;77.9;21;96;75;89;58;**;**;1238;21;102;20;928;11;0
Pontevedra;Gargamala;01/03/2025 0:00:00;11.6;17.19;28.4;31;7.1;2.5;15;129;55.7;21;50;71;91;47;**;**;1317;7;86;20;**;11;0
Pontevedra;Illas Cíes;01/03/2025 0:00:00;12.9;16.46;22.7;31;10.1;6.6;16;120;29.7;22;39;73;88;56;**;**;1484;14;99;7;**;10;0
Pontevedra;Lalín;01/03/2025 0:00:00;8.1;13.3;25.5;31;3.8;-1.0;16;96;24.2;21;**;81;98;56;**;**;**;10;90;20;**;14;3
Pontevedra;Lourizán;01/03/2025 0:00:00;11.4;17.45;25.2;31;6.8;1.9;16;138;41.9;21;--;77;94;54;--;--;--;--;--;--;1004;11;0
Pontevedra;*Meder;01/03/2025 0:00:00;11.8;17.87;28.4;31;6.8;1.8;16;102;39.6;21;**;72;94;45;**;**;**;2;49;20;993;12;0
Pontevedra;Monte Aloia;01/03/2025 0:00:00;9.5;14.46;25.0;31;5.8;1.2;16;171;55.5;21;101;80;95;61;39;144;1275;6;85;7;954;13;0
Pontevedra;Mouriscade;01/03/2025 0:00:00;7.9;13.84;25.0;31;2.2;-4.8;16;120;31.0;21;57;80;97;56;**;**;1296;8;102;20;951;13;10
Pontevedra;O Viso;01/03/2025 0:00:00;11.0;15.98;24.8;31;7.4;2.8;16;148;55.8;21;59;68;83;49;49;182;1358;10;98;20;979;11;0
Pontevedra;Ons;01/03/2025 0:00:00;11.8;15.55;22.3;31;8.7;4.8;16;108;21.8;22;27;75;88;58;**;**;1505;23;117;20;996;11;0
Pontevedra;Pazos de Borbén;01/03/2025 0:00:00;10.9;16.37;26.4;30;6.7;2.5;23;138;43.7;21;55;74;92;52;47;174;1325;9;99;20;978;11;0
Pontevedra;*Ponte Caldelas;01/03/2025 0:00:00;10.4;15.05;25.4;31;6.1;0.8;15;149;59.3;21;71;74;90;57;47;172;1296;7;86;20;969;12;0
Pontevedra;Pontevedra-Campolongo;01/03/2025 0:00:00;12.4;18.64;27.4;31;7.4;1.9;16;120;35.2;21;**;69;93;43;**;**;**;3;51;20;**;12;0
Pontevedra;Porto de Marín;01/03/2025 0:00:00;13.7;17.84;26.2;31;10.1;6.2;16;141;41.9;21;55;69;93;45;54;197;1444;10;91;7;1008;11;0
Pontevedra;Porto de Vigo;01/03/2025 0:00:00;13.4;16.96;23.4;31;10.4;6.8;23;136;34.3;22;37;68;84;52;54;200;1460;12;70;20;1008;11;0
Pontevedra;Rebordelo;01/03/2025 0:00:00;9.8;15.04;26.5;31;4.7;-0.5;15;152;55.5;21;75;74;94;54;48;176;1317;8;87;20;967;13;1
Pontevedra;San Nomedio;01/03/2025 0:00:00;9.0;13.12;23.8;31;5.8;1.9;14;106;42.0;21;--;73;88;55;42;155;1223;19;136;20;**;13;0
Pontevedra;Sanxenxo;01/03/2025 0:00:00;12.6;17.3;25.1;31;8.5;4.8;23;127;29.7;21;38;69;86;50;50;183;1401;6;84;20;1006;10;0
Pontevedra;Serra do Faro;01/03/2025 0:00:00;5.6;9.3;21.2;31;2.4;-1.7;16;160;42.9;21;--;83;95;65;**;**;1195;--;--;--;--;14;7
Pontevedra;*Simes;01/03/2025 0:00:00;11.6;16.72;25.9;31;7.0;3.3;3;102;29.4;21;--;73;91;54;50;182;1346;--;--;--;**;10;0
Pontevedra;Sobrada;01/03/2025 0:00:00;11.9;17.53;27.3;31;7.4;2.5;15;164;48.8;21;81;76;96;51;47;175;1364;7;70;20;1003;12;0
Pontevedra;*Torrequintáns;01/03/2025 0:00:00;12.1;17.55;26.6;30;7.5;2.4;16;96;24.4;21;--;78;94;57;**;**;1415;9;81;20;1004;11;0
Pontevedra;*Tremoedo;01/03/2025 0:00:00;11.7;17.25;26.2;31;7.2;2.5;16;108;26.4;21;**;70;88;49;**;**;**;3;55;20;1003;10;0
Pontevedra;Vigo;01/03/2025 0:00:00;12.3;17.01;24.5;31;8.4;3.5;16;151;46.9;21;**;67;84;48;**;**;**;**;**;**;**;11;0
Pontevedra;Vigo-Campus;01/03/2025 0:00:00;10.0;13.52;22.9;31;7.2;3.5;16;162;53.2;21;83;73;87;56;**;**;1370;11;101;20;955;11;0
Pontevedra;Xesteiras;01/03/2025 0:00:00;8.1;11.84;23.4;31;5.1;-0.5;16;124;44.9;21;**;85;98;65;**;**;**;32;130;20;927;16;1
