[Provincia];[NombreEstacion];[InstanteLectura];[TA];[TMAXMED];[TMAX];[FTMAX];[TMINmed];[TMIN];[FTMIN];[PP];[PPMAX];[FPPMAX];[BHC];[HRMED];[HRMAX];[HRMIN];[INS];[HSOL];[IRD];[VV];[GT];[FGTMAX];[PR];[NDPP];[NDX]
A Coruña;Lira;01/01/2025 0:00:00;12.0;13.9;17.1;12;9.9;5.7;27;235;38.3;5;156;82;93;67;**;**;570;31;115;29;**;20;0
A Coruña;Mabegondo;01/01/2025 0:00:00;10.5;14.99;18.6;21;6.3;-1.8;16;248;37.2;29;210;88;99;69;39;112;574;11;88;26;1007;19;5
A Coruña;Malpica;01/01/2025 0:00:00;11.6;14.07;17.1;21;9.2;5.9;27;253;44.1;3;220;90;99;74;37;107;545;28;126;27;997;20;0
A Coruña;Marco da Curra;01/01/2025 0:00:00;7.5;10.5;14.1;11;4.8;1.3;13;324;33.7;26;266;83;94;67;33;96;522;27;122;29;941;19;0
A Coruña;Melide;01/01/2025 0:00:00;8.1;12.72;16.2;11;4.3;-2.6;15;292;78.2;26;265;85;96;66;33;94;504;5;64;26;962;20;6
A Coruña;Muralla;01/01/2025 0:00:00;8.6;10.82;15.5;12;6.4;2.0;27;841;126.5;26;811;86;97;74;31;90;450;29;125;26;941;19;0
A Coruña;O Fieitoso;01/01/2025 0:00:00;11.2;14.12;17.9;12;8.4;2.8;16;640;80.9;26;--;81;92;66;25;--;391;9;93;27;998;20;0
A Coruña;*O Val;01/01/2025 0:00:00;11.2;15.04;18.8;21;7.4;0.0;15;342;88.8;3;**;86;98;69;**;**;**;5;65;29;1008;21;0
A Coruña;Olas;01/01/2025 0:00:00;8.7;12.23;16.1;11;5.5;0.0;15;347;60.6;26;315;85;96;69;35;102;524;17;95;26;**;20;0
A Coruña;*Ordes;01/01/2025 0:00:00;9.1;13.63;17.4;11;4.9;-3.8;18;347;67.0;26;**;87;95;68;**;**;**;4;59;26;987;20;9
A Coruña;*Paramos;01/01/2025 0:00:00;9.3;12.64;15.2;12;6.2;0.3;1;732;150.6;26;**;89;97;75;**;**;**;8;72;26;975;20;0
A Coruña;*Pazo de Galegos;01/01/2025 0:00:00;10.2;14.03;18.4;11;6.8;-2.7;15;346;90.6;26;317;86;98;68;35;102;544;5;67;26;**;20;3
A Coruña;Punta Candieira;01/01/2025 0:00:00;11.2;13.15;15.6;21;9.2;5.3;27;136;26.1;24;72;75;89;58;35;99;508;43;170;8;984;19;0
A Coruña;Punta Langosteira;01/01/2025 0:00:00;12.8;14.96;17.5;21;10.3;5.0;16;172;38.9;26;**;75;90;60;41;117;549;29;137;8;1014;18;0
A Coruña;Río do Sol;01/01/2025 0:00:00;8.5;11.24;14.9;14;6.1;1.9;27;563;87.8;26;537;89;98;76;33;94;481;25;124;26;953;22;0
A Coruña;*Rus;01/01/2025 0:00:00;10.4;14.62;17.7;11;6.4;-1.5;16;392;55.4;26;**;94;100;77;**;**;**;3;52;26;1001;20;4
A Coruña;Sálvora-Pazo;01/01/2025 0:00:00;12.8;14.66;16.8;8;11.0;6.7;16;271;35.2;5;--;85;96;72;43;113;622;28;101;26;**;19;0
A Coruña;Santiago-EOAS;01/01/2025 0:00:00;10.0;13.47;16.2;11;6.8;-0.2;15;514;98.5;26;--;84;95;67;31;89;468;18;107;26;988;20;1
A Coruña;Santiago-San Lázaro;01/01/2025 0:00:00;9.7;12.93;16.1;11;6.4;-1.5;15;434;73.1;26;406;88;99;71;35;100;506;11;114;29;949;20;**
A Coruña;Sergude;01/01/2025 0:00:00;9.8;13.63;17.4;11;6.4;-2.0;15;405;80.3;26;**;94;100;77;30;88;498;10;105;26;991;20;1
A Coruña;Serra da Faladoira;01/01/2025 0:00:00;8.1;10.7;14.1;21;5.6;2.1;27;407;57.6;26;381;88;98;70;**;**;517;28;132;26;949;19;0
Lugo;A Pontenova;01/01/2025 0:00:00;8.9;12.18;16.2;21;5.9;-0.4;15;204;34.5;26;**;77;91;61;28;81;504;24;137;29;**;17;2
Lugo;Abradelo;01/01/2025 0:00:00;7.3;10.56;14.5;11;4.2;-0.9;31;281;50.0;5;**;74;88;57;35;100;549;**;**;**;**;19;2
Lugo;*Alto do Faro;01/01/2025 0:00:00;6.6;9.68;12.8;11;4.0;0.1;31;269;50.5;26;**;91;99;78;**;**;**;7;67;26;920;19;0
Lugo;*Alto do Poio;01/01/2025 0:00:00;4.8;7.88;12.5;15;2.0;-2.7;31;320;61.2;26;**;--;--;--;**;**;**;**;**;**;**;21;7
Lugo;Ancares;01/01/2025 0:00:00;4.2;7.08;13.8;14;1.5;-3.4;31;197;22.4;30;82;76;87;60;34;98;528;28;135;26;864;18;9
Lugo;*Borreiros;01/01/2025 0:00:00;10.7;14.98;19.5;21;6.7;-1.2;15;288;43.6;26;248;83;95;64;36;104;523;7;79;26;1009;18;2
Lugo;Bóveda;01/01/2025 0:00:00;7.6;12;17.9;11;3.8;-5.8;15;242;33.0;5;218;92;100;68;32;93;508;7;66;24;968;20;9
Lugo;Burela;01/01/2025 0:00:00;9.6;11.95;17.2;10;7.4;3.5;14;169;21.1;26;124;79;91;65;**;**;585;29;151;26;967;18;0
Lugo;Campus Lugo;01/01/2025 0:00:00;7.7;12.73;17.5;11;3.8;-4.2;18;219;49.7;26;171;88;100;63;31;89;507;7;65;24;971;19;8
Lugo;Castro R. de Lea;01/01/2025 0:00:00;7.6;11.97;16.1;21;3.8;-4.7;18;193;45.1;26;**;88;98;68;37;107;552;**;**;**;950;18;8
Lugo;Conchada;01/01/2025 0:00:00;7.0;10.44;14.8;11;3.9;-0.8;18;212;36.2;27;**;89;98;73;**;**;587;13;81;27;938;19;5
Lugo;Corno do Boi;01/01/2025 0:00:00;7.0;10.13;13.6;11;4.3;0.5;27;437;98.8;26;408;86;96;70;36;104;544;18;119;26;**;20;0
Lugo;Cospeito;01/01/2025 0:00:00;7.4;12.02;16.3;21;3.5;-5.3;1;228;37.8;26;200;90;99;68;33;95;505;9;83;26;**;18;9
Lugo;Courel;01/01/2025 0:00:00;6.6;10.05;14.6;11;3.7;-0.9;31;352;44.3;26;311;78;91;60;32;92;505;9;101;30;929;20;3
Lugo;Feiranova-Santaballa;01/01/2025 0:00:00;7.5;12.02;15.9;11;3.7;-3.7;15;306;41.0;26;283;95;100;77;36;102;542;10;82;29;960;21;10
Lugo;Fontaneira;01/01/2025 0:00:00;5.9;8.92;13.4;15;3.3;-0.4;27;332;68.7;26;302;81;94;66;**;**;504;23;115;26;904;19;1
Lugo;Foz;01/01/2025 0:00:00;10.4;13.85;18.1;21;6.8;-1.4;14;145;24.6;26;93;77;92;61;36;104;547;19;130;26;1009;18;2
Lugo;Fragavella;01/01/2025 0:00:00;7.3;10.61;14.8;14;4.2;-2.1;14;318;65.4;26;282;84;96;67;32;93;518;26;124;26;946;18;4
Lugo;Guitiriz-Mirador;01/01/2025 0:00:00;7.2;10.19;15.2;11;4.7;1.1;27;334;62.8;26;313;87;96;70;16;47;355;13;91;29;937;19;0
Lugo;*Labrada;01/01/2025 0:00:00;7.0;10.12;13.7;15;4.4;0.4;1;504;82.8;26;393;**;**;**;**;**;476;14;73;26;**;19;0
Lugo;*Lourenzá;01/01/2025 0:00:00;10.2;14.36;18.4;21;6.4;-3.3;15;178;47.4;26;**;80;92;61;**;**;**;9;83;7;**;16;5
Lugo;Marroxo;01/01/2025 0:00:00;7.3;10.54;15.6;11;4.3;-1.1;15;183;32.1;26;151;84;96;65;34;98;540;14;93;27;944;17;5
Lugo;*Míllara;01/01/2025 0:00:00;8.3;12.82;18.9;11;5.1;-1.5;18;255;42.5;5;**;88;98;69;**;**;**;8;83;26;**;19;5
Lugo;Monforte;01/01/2025 0:00:00;7.8;12.79;19.8;11;3.9;-4.3;19;192;37.9;26;--;91;100;67;21;63;433;4;62;27;**;18;9
Lugo;*Morelle;01/01/2025 0:00:00;7.7;12.49;17.3;21;3.4;-5.8;15;215;35.1;5;186;85;97;64;30;87;523;4;53;24;970;19;9
Lugo;O Cebreiro;01/01/2025 0:00:00;3.4;6.62;13.0;14;0.8;-3.5;31;403;106.1;26;375;85;94;73;30;86;516;15;90;27;870;20;13
Lugo;O Xipro;01/01/2025 0:00:00;6.8;10.52;14.1;21;3.7;-0.2;31;210;34.1;26;--;75;89;57;37;107;576;18;105;26;926;19;1
Lugo;O Xistral;01/01/2025 0:00:00;6.1;8.39;13.0;14;3.8;0.0;27;402;57.2;26;384;**;**;**;29;84;466;51;176;26;**;20;1
Lugo;*Olveda;01/01/2025 0:00:00;7.1;10.92;15.7;11;3.7;-4.2;1;240;38.3;26;--;86;98;67;25;--;503;7;66;26;**;20;6
Lugo;Pedro Murias;01/01/2025 0:00:00;11.7;15.06;18.6;5;8.3;0.5;14;126;16.5;26;74;77;94;57;34;98;508;16;102;26;1012;17;0
Lugo;Penedo do Galo ;01/01/2025 0:00:00;8.3;10.62;14.3;21;6.0;2.4;14;187;22.3;22;117;82;95;67;35;101;521;45;184;26;**;18;0
Lugo;Pol;01/01/2025 0:00:00;7.5;10.92;14.8;21;4.6;-0.3;16;254;56.8;26;**;82;94;65;38;110;573;17;97;26;942;19;2
Lugo;Portomarín;01/01/2025 0:00:00;7.9;12.15;17.3;11;4.3;-4.4;16;206;37.1;5;**;90;99;70;35;102;575;**;**;**;966;18;8
Lugo;Riotorto;01/01/2025 0:00:00;9.4;13.44;17.2;21;5.9;-1.6;15;262;46.7;26;225;83;**;59;31;90;510;9;93;26;**;18;5
Lugo;Sambreixo;01/01/2025 0:00:00;7.7;11.85;15.9;11;3.8;-5.2;15;304;63.6;26;**;89;99;68;38;109;547;**;**;**;**;18;8
Lugo;*San Clodio;01/01/2025 0:00:00;7.9;13.07;18.3;11;4.1;-3.5;16;184;32.2;27;**;88;100;65;**;**;**;3;35;5;989;19;9
Lugo;*San Fiz;01/01/2025 0:00:00;8.3;12.39;17.2;11;5.1;-1.7;15;235;47.2;26;206;89;98;71;28;83;516;7;66;26;972;19;6
Lugo;Santa Cruz;01/01/2025 0:00:00;10.3;15.16;19.5;21;5.8;-3.3;15;224;41.2;26;177;79;93;56;36;103;538;8;94;24;**;18;8
Lugo;Serra Vacaloura;01/01/2025 0:00:00;6.5;9.81;14.4;11;3.8;-0.1;1;213;40.5;26;192;95;99;84;38;110;570;25;114;26;**;19;1
Lugo;Ventosa;01/01/2025 0:00:00;6.7;10.33;13.1;21;3.4;-1.2;31;220;26.6;29;179;74;90;55;37;92;536;18;109;26;913;19;5
Lugo;*Vilamor;01/01/2025 0:00:00;10.1;14.22;18.2;21;6.1;-3.6;15;212;42.8;26;147;85;97;64;31;89;497;9;82;24;**;17;5
Lugo;*Xabrega;01/01/2025 0:00:00;8.7;12.88;17.9;11;5.5;-1.3;18;274;41.9;5;233;87;96;70;26;77;514;9;84;28;981;19;7
Ourense;A Mezquita;01/01/2025 0:00:00;4.7;8.44;14.6;15;1.5;-8.0;1;333;54.4;26;303;85;94;72;36;104;559;12;91;30;903;21;10
Ourense;*A Portela;01/01/2025 0:00:00;7.4;12.45;18.4;11;3.6;-3.2;1;178;22.4;8;146;82;96;60;33;97;535;5;62;29;**;19;9
Ourense;*A Trabe;01/01/2025 0:00:00;6.2;9.66;15.1;11;3.4;-1.3;1;303;65.7;26;269;88;95;77;32;93;511;4;49;30;930;19;6
Ourense;Alto do Rodicio;01/01/2025 0:00:00;6.0;8.91;13.3;15;3.4;-1.5;1;285;40.6;5;262;**;**;**;**;**;478;18;93;5;906;18;3
Ourense;Amiudal;01/01/2025 0:00:00;8.1;11.41;15.7;11;5.3;-1.9;1;529;105.4;26;500;87;97;70;34;100;547;13;101;26;--;19;1
Ourense;As Petarelas;01/01/2025 0:00:00;7.3;11.86;17.6;11;3.7;-3.0;1;223;30.9;27;**;87;99;66;36;103;537;**;**;**;**;19;9
Ourense;Baltar;01/01/2025 0:00:00;6.2;11.14;15.1;15;1.4;-7.5;1;253;46.2;5;213;79;95;53;40;117;645;11;87;8;926;19;12
Ourense;Cabeza de Manzaneda;01/01/2025 0:00:00;1.9;**;**;16;-0.7;-6.9;31;338;80.7;26;--;79;89;65;33;96;526;35;140;29;823;20;14
Ourense;*Calvos ;01/01/2025 0:00:00;5.7;10.74;15.8;15;1.3;-9.3;15;304;42.8;5;268;87;100;58;37;108;590;11;85;26;**;19;11
Ourense;Casaio;01/01/2025 0:00:00;5.3;8.37;13.1;16;2.5;-1.4;28;166;33.3;26;**;69;85;47;**;**;**;10;131;26;**;20;6
Ourense;*Corzos;01/01/2025 0:00:00;4.2;8.38;14.1;16;0.8;-4.7;17;230;38.8;5;**;81;92;64;**;**;**;10;68;26;**;20;14
Ourense;Entrimo;01/01/2025 0:00:00;7.7;11.34;16.1;14;4.9;0.3;1;498;110.5;26;**;89;96;76;**;**;490;**;**;**;**;18;0
Ourense;*EVEGA Leiro;01/01/2025 0:00:00;8.5;14.99;21.6;11;4.2;-3.5;1;289;55.4;26;**;90;98;66;**;**;**;1;54;26;1006;17;10
Ourense;Gandarela;01/01/2025 0:00:00;8.0;11.39;15.7;10;5.2;0.3;1;253;42.9;27;227;92;99;78;38;110;590;9;78;26;946;17;0
Ourense;Lardeira;01/01/2025 0:00:00;2.7;5.72;12.2;15;0.1;-6.0;31;139;34.0;26;59;80;89;64;33;97;559;36;161;26;837;19;13
Ourense;Larouco;01/01/2025 0:00:00;7.2;11.78;16.9;11;3.4;-4.7;1;142;24.4;27;--;86;99;63;**;**;**;8;69;29;957;18;10
Ourense;Laza;01/01/2025 0:00:00;6.8;11.54;16.5;9;3.3;-3.8;15;251;37.7;5;--;87;98;66;33;98;540;5;60;29;**;20;8
Ourense;Monte Medo;01/01/2025 0:00:00;7.3;11.69;15.5;10;3.6;-3.7;16;267;41.2;5;**;85;98;61;37;109;630;**;**;**;**;17;9
Ourense;O Invernadeiro;01/01/2025 0:00:00;4.6;8.97;15.0;16;1.4;-3.5;17;487;70.3;26;--;89;98;74;**;**;492;8;80;26;902;21;11
Ourense;Ourense;01/01/2025 0:00:00;8.9;14.38;21.1;11;5.0;-2.2;16;179;26.6;26;**;85;100;57;**;**;**;**;**;**;**;17;7
Ourense;Ourense-Estacións;01/01/2025 0:00:00;9.3;14.63;21.3;11;5.7;-1.4;1;223;35.2;26;178;**;**;**;30;87;**;3;55;27;1003;17;4
Ourense;*Pazo de Fontefiz;01/01/2025 0:00:00;8.5;12.42;16.4;21;5.0;-3.4;15;289;46.6;5;268;95;100;78;31;91;480;3;43;26;**;18;6
Ourense;*Ponte Boga;01/01/2025 0:00:00;8.4;12.88;17.7;21;4.6;-4.1;15;226;46.5;26;194;86;100;65;34;100;**;6;60;29;964;16;7
Ourense;*Prado;01/01/2025 0:00:00;9.2;14.11;19.5;11;5.6;-1.4;18;243;48.3;26;**;87;96;66;**;**;**;2;42;7;**;17;5
Ourense;Remuíño;01/01/2025 0:00:00;8.4;13.74;19.0;11;4.9;-3.3;18;356;74.6;26;331;90;98;67;23;68;462;5;66;29;**;18;9
Ourense;*Riós;01/01/2025 0:00:00;6.0;9.54;15.4;15;3.1;-2.1;1;266;47.0;5;238;86;95;73;33;95;525;5;61;30;**;19;6
Ourense;San Xoán de Río;01/01/2025 0:00:00;5.2;8.83;13.9;15;2.2;-2.4;1;240;35.1;26;--;84;95;67;35;102;544;15;94;26;901;21;9
Ourense;Serra do Eixe;01/01/2025 0:00:00;4.4;7.35;13.3;16;1.8;-3.1;31;225;25.9;26;198;85;94;71;32;94;513;22;128;26;879;19;8
Ourense;Verín-Vilamaior;01/01/2025 0:00:00;7.2;11.39;16.6;11;3.7;-5.7;15;170;34.6;5;146;87;97;70;30;85;508;6;67;30;956;19;7
Ourense;Verín-Vilela;01/01/2025 0:00:00;6.8;12.5;17.8;11;2.5;-7.6;15;166;31.1;5;142;94;100;71;33;97;556;4;64;26;**;18;8
Ourense;Viana do Bolo;01/01/2025 0:00:00;5.9;10.41;14.6;15;2.2;-5.1;14;200;38.2;5;170;83;95;64;35;101;**;11;88;8;921;19;10
Ourense;Xares;01/01/2025 0:00:00;1.8;4.58;12.9;15;-0.9;-5.6;31;208;41.0;26;--;80;89;70;34;98;558;28;120;8;823;20;16
Ourense;Xinzo;01/01/2025 0:00:00;6.7;11.35;15.3;11;2.4;-7.6;15;189;36.0;26;163;91;100;67;37;107;579;12;72;26;947;17;10
Ourense;Xurés;01/01/2025 0:00:00;6.6;9.66;14.7;15;3.8;-0.6;31;448;77.7;26;414;80;92;66;36;106;584;23;125;26;897;19;1
Pontevedra;*A Armenteira;01/01/2025 0:00:00;9.6;13.41;17.4;12;6.6;-0.6;16;352;66.0;26;--;87;96;70;**;**;489;--;--;--;**;19;2
Pontevedra;A Granxa;01/01/2025 0:00:00;9.6;14.92;19.8;11;5.1;-3.3;18;396;80.7;26;354;93;100;69;32;94;523;4;75;26;1015;19;7
Pontevedra;A Lanzada;01/01/2025 0:00:00;11.8;14.91;16.8;21;8.7;1.0;1;239;41.6;26;--;85;95;70;41;118;560;16;96;8;**;19;0
Pontevedra;*Areas;01/01/2025 0:00:00;11.1;15.09;20.2;11;7.6;-0.3;15;357;48.6;26;327;90;99;70;32;92;518;3;44;26;**;17;2
Pontevedra;*As Eiras;01/01/2025 0:00:00;11.1;15.08;18.6;21;7.8;0.5;1;254;29.0;26;--;91;99;70;38;--;577;6;64;26;1012;18;0
Pontevedra;Atios;01/01/2025 0:00:00;10.4;15.25;20.1;11;6.4;-2.8;1;467;102.8;26;437;91;99;69;33;95;522;6;69;26;**;18;6
Pontevedra;Baiona;01/01/2025 0:00:00;12.6;15.37;18.7;21;9.7;2.5;16;291;48.2;26;243;76;90;59;36;105;563;12;94;27;**;18;0
Pontevedra;*Barrantes;01/01/2025 0:00:00;11.0;15.04;18.2;21;7.1;-2.2;1;335;79.5;26;300;85;96;67;36;104;556;7;77;26;**;18;4
Pontevedra;Cabo Udra;01/01/2025 0:00:00;12.5;14.89;17.7;21;10.3;5.1;15;258;51.7;26;213;81;93;65;31;92;470;26;117;26;**;18;0
Pontevedra;Caldas de Reis;01/01/2025 0:00:00;10.1;13.2;16.8;11;7.5;1.0;15;411;89.2;26;383;83;93;68;23;67;442;7;90;29;987;20;0
Pontevedra;*Camanzo;01/01/2025 0:00:00;10.2;14.35;18.1;11;6.5;-2.7;15;324;81.5;26;286;85;95;68;36;104;574;9;81;26;993;19;4
Pontevedra;Cangas-Porto;01/01/2025 0:00:00;12.6;14.97;17.6;21;10.1;4.2;16;260;44.0;26;**;76;87;62;**;**;**;14;94;26;**;18;0
Pontevedra;Castro Vicaludo;01/01/2025 0:00:00;9.7;11.9;14.8;12;7.4;4.4;27;316;36.7;26;281;85;95;71;35;102;564;29;138;26;963;18;0
Pontevedra;Castrove;01/01/2025 0:00:00;12.5;15.88;20.7;12;9.8;6.2;19;551;96.1;26;391;86;96;72;**;**;547;17;94;29;958;19;0
Pontevedra;*Cequeliños;01/01/2025 0:00:00;9.6;13.43;18.4;11;6.5;-0.8;18;292;38.8;8;260;89;99;67;36;106;578;11;76;26;**;17;4
Pontevedra;Corón;01/01/2025 0:00:00;12.3;14.99;17.5;21;9.6;2.5;15;329;49.4;5;297;91;100;71;40;116;584;18;97;26;1016;19;0
Pontevedra;*Entenza;01/01/2025 0:00:00;10.4;14.81;20.0;11;6.8;-1.1;16;286;40.4;26;262;92;99;73;25;72;458;3;59;27;**;17;3
Pontevedra;Forcarei;01/01/2025 0:00:00;7.9;11.28;16.4;12;5.0;-1.7;1;632;157.7;26;605;87;98;72;35;100;525;22;115;26;**;20;1
Pontevedra;Fornelos de Montes;01/01/2025 0:00:00;8.5;11.12;15.5;14;6.3;2.5;30;696;128.7;26;542;82;93;68;**;**;492;22;110;26;936;19;0
Pontevedra;Gargamala;01/01/2025 0:00:00;10.0;13.91;19.6;11;6.8;0.1;1;500;78.0;26;472;90;99;71;36;104;540;5;75;26;**;20;0
Pontevedra;Illas Cíes;01/01/2025 0:00:00;12.9;15.04;16.8;21;10.9;6.4;16;245;47.0;22;202;83;93;68;**;**;580;22;114;27;**;18;0
Pontevedra;Lalín;01/01/2025 0:00:00;7.9;11.75;15.5;11;4.8;-0.6;1;285;65.4;26;**;87;99;67;**;**;**;12;94;26;**;20;1
Pontevedra;Lourizán;01/01/2025 0:00:00;10.7;14.31;17.4;21;7.4;-0.2;15;329;63.8;26;--;88;97;71;--;--;--;**;**;**;1013;19;2
Pontevedra;*Meder;01/01/2025 0:00:00;10.6;14.89;20.3;11;6.9;-1.3;15;285;38.4;26;**;88;99;67;**;**;**;2;49;29;1002;18;3
Pontevedra;Monte Aloia;01/01/2025 0:00:00;9.0;12.02;16.0;11;6.5;1.6;1;529;98.8;26;385;89;97;76;**;**;525;12;103;26;962;19;0
Pontevedra;Mouriscade;01/01/2025 0:00:00;7.9;12.63;17.0;11;3.7;-4.4;15;300;51.5;26;264;84;96;64;38;110;602;11;100;26;958;20;10
Pontevedra;O Viso;01/01/2025 0:00:00;10.2;13.28;17.2;21;7.6;2.4;1;376;46.4;5;340;81;91;65;34;100;534;13;102;26;--;19;0
Pontevedra;Ons;01/01/2025 0:00:00;11.9;13.97;15.9;21;9.8;4.0;16;293;59.2;26;249;83;93;70;41;115;609;28;108;27;1004;18;0
Pontevedra;Pazos de Borbén;01/01/2025 0:00:00;9.7;13.56;18.5;11;6.4;-1.0;1;467;69.1;26;425;90;99;70;33;96;519;9;98;26;987;19;2
Pontevedra;*Ponte Caldelas;01/01/2025 0:00:00;9.5;13.04;17.1;11;6.1;-0.6;15;445;76.6;26;368;85;96;70;34;99;506;6;79;26;977;19;3
Pontevedra;Pontevedra-Campolongo;01/01/2025 0:00:00;11.5;16.05;20.1;11;7.8;0.1;15;313;54.0;26;**;84;98;58;**;**;**;3;74;26;**;19;0
Pontevedra;Porto de Marín;01/01/2025 0:00:00;13.0;16.25;19.4;21;10.0;2.3;15;320;66.4;26;279;86;99;61;37;106;561;13;132;26;1016;19;0
Pontevedra;Porto de Vigo;01/01/2025 0:00:00;12.9;15.5;19.4;21;10.5;5.3;15;297;61.1;8;193;78;90;64;38;111;570;14;122;26;1017;18;0
Pontevedra;Rebordelo;01/01/2025 0:00:00;8.9;13.26;17.6;12;4.9;-3.6;15;553;121.1;26;400;87;98;66;**;**;536;9;79;26;975;20;9
Pontevedra;San Nomedio;01/01/2025 0:00:00;8.7;11.2;14.9;11;6.7;2.1;28;297;34.8;5;267;**;**;**;32;94;509;23;132;26;**;18;0
Pontevedra;Sanxenxo;01/01/2025 0:00:00;12.4;15.27;17.8;21;9.6;3.3;16;269;48.0;26;229;79;91;63;39;115;563;8;77;26;1014;19;0
Pontevedra;Serra do Faro;01/01/2025 0:00:00;6.0;8.61;13.6;12;3.5;-0.6;1;453;97.9;26;--;83;94;69;32;94;509;--;--;--;--;19;2
Pontevedra;*Simes;01/01/2025 0:00:00;11.4;14.79;17.4;21;8.3;1.0;16;314;52.9;26;--;83;93;68;33;97;508;--;--;--;**;19;0
Pontevedra;Sobrada;01/01/2025 0:00:00;10.9;14.74;19.4;11;7.2;-1.6;16;341;40.5;26;310;88;99;68;36;105;545;8;88;26;1012;17;2
Pontevedra;*Torrequintáns;01/01/2025 0:00:00;11.8;15.52;18.6;21;8.3;0.3;15;276;60.9;26;180;87;97;70;40;117;588;9;79;26;1012;19;0
Pontevedra;*Tremoedo;01/01/2025 0:00:00;11.4;15.14;18.3;12;8.0;0.4;1;342;65.6;26;**;80;92;62;**;**;**;4;57;24;1011;19;0
Pontevedra;Vigo;01/01/2025 0:00:00;11.8;15.01;17.8;12;9.1;3.7;16;297;40.4;26;**;78;89;61;**;**;**;**;**;**;**;18;0
Pontevedra;Vigo-Campus;01/01/2025 0:00:00;9.9;12.17;15.5;12;7.8;4.4;1;301;45.5;5;263;82;94;67;36;104;564;14;111;8;963;18;0
Pontevedra;Xesteiras;01/01/2025 0:00:00;9.1;11.5;15.4;12;6.8;2.1;27;543;105.9;26;**;85;96;74;**;**;**;33;137;26;934;19;0
