[Provincia];[NombreEstacion];[InstanteLectura];[TA];[TMAXMED];[TMAX];[FTMAX];[TMINmed];[TMIN];[FTMIN];[PP];[PPMAX];[FPPMAX];[BHC];[HRMED];[HRMAX];[HRMIN];[INS];[HSOL];[IRD];[VV];[GT];[FGTMAX];[PR];[NDPP];[NDX]
A Coruña;*Lesende;01/08/2025 0:00:00;21.1;28.43;36.4;4;15.4;10.6;28;26;9.9;30;-131;75;98;46;64;275;2116;5;38;5;998;5;0
A Coruña;Lira;01/08/2025 0:00:00;20.8;25.82;34.9;3;16.8;14.0;31;13;6.9;30;-150;74;91;57;71;307;2275;14;80;3;**;6;0
A Coruña;Mabegondo;01/08/2025 0:00:00;20.1;27.21;37.4;10;13.7;8.6;23;17;5.6;31;-125;85;100;59;61;264;2082;6;54;30;1007;6;0
A Coruña;Malpica;01/08/2025 0:00:00;18.4;22.06;27.7;15;15.6;14.0;28;15;4.2;30;-88;95;100;80;66;286;2122;20;75;5;998;7;0
A Coruña;Marco da Curra;01/08/2025 0:00:00;18.3;24.67;35.0;10;13.9;10.9;28;43;17.9;29;-101;78;95;52;62;269;2145;14;56;30;943;6;0
A Coruña;Melide;01/08/2025 0:00:00;20.3;29.6;38.1;10;13.1;7.6;27;24;9.6;29;-124;73;96;40;**;**;2130;5;45;5;962;5;0
A Coruña;Muralla;01/08/2025 0:00:00;19.2;24.63;33.3;4;14.6;11.4;28;46;25.8;30;-99;77;98;51;67;289;2156;20;79;1;941;5;0
A Coruña;O Fieitoso;01/08/2025 0:00:00;20.8;27.02;35.1;3;16.3;13.4;28;40;19.3;30;-111;76;96;50;65;281;2133;5;46;2;--;5;0
A Coruña;*O Val;01/08/2025 0:00:00;20.2;25.44;32.9;10;15.6;12.4;24;34;10.2;30;**;87;99;70;**;**;**;4;40;31;1009;8;0
A Coruña;Olas;01/08/2025 0:00:00;18.9;26.16;35.0;10;13.4;9.9;28;32;12.7;29;-105;83;98;57;60;258;2090;8;49;30;**;8;0
A Coruña;*Ordes;01/08/2025 0:00:00;19.8;27.36;35.7;10;13.7;8.3;23;18;6.2;29;**;79;95;52;**;**;**;1;34;5;987;5;0
A Coruña;*Paramos;01/08/2025 0:00:00;19.3;26.96;35.0;10;14.0;10.7;28;34;9.4;29;**;83;99;55;**;**;**;6;42;1;975;8;0
A Coruña;*Pazo de Galegos;01/08/2025 0:00:00;21.3;29.2;37.2;4;15.3;11.9;27;5;2.2;31;-137;77;98;45;60;261;2020;2;28;1;**;5;0
A Coruña;Punta Candieira;01/08/2025 0:00:00;18.7;22;31.9;10;16.5;13.9;31;32;11.0;31;-79;86;97;69;51;222;1914;27;119;5;986;9;0
A Coruña;Punta Langosteira;01/08/2025 0:00:00;18.0;20.13;24.3;14;16.3;14.1;23;1;0.6;26;**;88;95;76;64;279;2113;14;79;30;1015;5;0
A Coruña;Río do Sol;01/08/2025 0:00:00;17.7;23.15;33.1;10;13.7;10.6;31;41;11.1;29;-77;88;100;67;60;260;2104;17;59;1;955;9;0
A Coruña;*Rus;01/08/2025 0:00:00;19.3;25.92;36.4;10;13.2;8.1;23;19;6.4;29;**;88;100;64;**;**;**;1;32;30;1001;8;0
A Coruña;Sálvora-Pazo;01/08/2025 0:00:00;19.4;23.77;31.0;3;16.6;13.8;7;16;9.3;30;--;86;97;67;65;279;2250;18;68;5;**;5;0
A Coruña;Santiago-EOAS;01/08/2025 0:00:00;20.6;28.41;35.7;4;15.4;11.7;28;18;7.5;27;-123;75;94;45;49;212;1918;13;61;5;987;6;0
A Coruña;Santiago-San Lázaro;01/08/2025 0:00:00;20.2;26.93;34.2;14;15.3;12.9;27;19;6.1;29;-124;81;98;52;64;275;2100;9;46;5;981;6;**
A Coruña;Sergude;01/08/2025 0:00:00;21.0;29.26;37.0;4;14.8;11.2;28;10;3.0;30;**;80;100;45;64;278;2128;8;45;5;990;5;0
A Coruña;Serra da Faladoira;01/08/2025 0:00:00;17.1;21.07;32.1;15;14.3;11.4;31;52;18.9;27;-42;93;100;74;50;216;1851;20;79;5;951;12;0
Lugo;A Pontenova;01/08/2025 0:00:00;18.8;24.18;35.9;11;15.4;11.2;27;29;18.5;31;**;83;95;60;36;155;1458;11;70;30;**;8;0
Lugo;Abradelo;01/08/2025 0:00:00;20.6;28.85;37.9;10;14.0;10.3;31;21;8.6;31;**;65;92;34;65;278;2121;**;**;**;**;4;0
Lugo;*Alto do Faro;01/08/2025 0:00:00;19.3;26.37;35.6;10;13.5;8.8;27;16;8.8;29;**;79;98;47;**;**;**;5;32;5;922;4;0
Lugo;*Alto do Poio;01/08/2025 0:00:00;19.0;24.52;32.8;10;14.2;6.5;28;43;12.5;30;**;56;77;35;**;**;**;**;**;**;**;5;0
Lugo;Ancares;01/08/2025 0:00:00;19.7;26.38;35.0;10;14.9;6.1;31;43;15.5;29;-153;56;79;35;65;281;2202;14;72;12;868;6;0
Lugo;*Borreiros;01/08/2025 0:00:00;20.0;24.89;29.1;11;15.7;11.5;27;21;7.1;27;--;85;98;66;41;179;1633;4;40;30;1009;11;0
Lugo;Bóveda;01/08/2025 0:00:00;22.3;31.68;39.8;10;14.8;11.2;28;7;3.5;27;-151;70;99;32;**;**;2226;6;42;21;967;4;0
Lugo;Burela;01/08/2025 0:00:00;17.9;21.14;30.4;15;15.7;12.4;28;15;3.6;27;-74;91;100;73;38;161;1590;14;61;29;970;11;0
Lugo;Campus Lugo;01/08/2025 0:00:00;20.4;29.16;37.2;10;14.7;9.9;27;6;3.7;27;-129;76;100;41;50;218;1883;6;41;2;970;5;0
Lugo;Castro R. de Lea;01/08/2025 0:00:00;19.5;26.85;36.2;12;14.6;9.0;23;11;5.3;31;**;80;98;50;54;233;1987;**;**;**;967;5;0
Lugo;Conchada;01/08/2025 0:00:00;22.1;30.6;39.0;10;15.4;10.6;28;9;3.0;31;**;67;93;35;64;276;2146;11;**;13;938;4;0
Lugo;Corno do Boi;01/08/2025 0:00:00;18.6;25.72;35.4;10;13.9;10.3;31;37;15.3;29;-110;78;97;48;62;268;2169;11;51;30;**;5;0
Lugo;Cospeito;01/08/2025 0:00:00;19.0;26.52;35.3;11;13.5;7.7;23;11;3.2;29;-114;82;99;49;**;**;1979;8;55;2;**;5;0
Lugo;Courel;01/08/2025 0:00:00;22.1;30.15;39.0;10;15.2;10.4;28;29;14.7;31;-144;59;87;31;64;276;2129;7;56;13;929;4;0
Lugo;Feiranova-Santaballa;01/08/2025 0:00:00;18.4;26.44;35.7;10;11.7;7.4;23;24;7.7;27;-103;88;100;58;53;230;2021;4;45;2;962;5;0
Lugo;Fontaneira;01/08/2025 0:00:00;19.0;25.64;35.9;10;14.0;8.6;28;49;17.4;29;-116;71;93;**;66;285;2228;15;56;31;907;6;0
Lugo;Foz;01/08/2025 0:00:00;19.1;23.04;27.0;30;15.6;11.9;27;10;2.9;19;-92;86;99;67;39;167;1576;9;68;30;1009;7;0
Lugo;Fragavella;01/08/2025 0:00:00;16.6;20.64;30.9;11;13.2;8.5;27;20;4.9;31;--;89;99;72;38;--;1552;14;77;30;949;15;0
Lugo;Guitiriz-Mirador;01/08/2025 0:00:00;18.4;25.01;34.7;10;14.1;10.5;31;33;14.3;29;-98;81;**;52;57;230;2001;8;47;5;939;5;0
Lugo;Labrada;01/08/2025 0:00:00;17.2;21.65;31.5;12;13.8;10.1;28;62;18.0;29;-43;85;99;66;43;187;1702;10;49;30;**;12;0
Lugo;*Lourenzá;01/08/2025 0:00:00;19.6;24.49;32.3;11;15.1;9.8;23;13;8.1;31;**;84;97;65;**;**;**;2;44;28;**;4;0
Lugo;Marroxo;01/08/2025 0:00:00;21.0;30.1;37.0;10;14.9;11.0;28;2;1.8;31;-163;68;94;33;57;244;2079;9;49;31;944;2;0
Lugo;*Míllara;01/08/2025 0:00:00;23.0;33.74;41.0;10;15.7;11.6;28;3;1.8;31;**;66;94;30;**;**;**;4;41;1;**;3;0
Lugo;Monforte;01/08/2025 0:00:00;22.6;32.81;40.5;10;14.4;10.0;23;0;0.6;31;-152;64;97;**;57;244;2018;3;34;29;**;1;0
Lugo;*Morelle;01/08/2025 0:00:00;21.3;31.2;39.9;10;13.8;9.0;23;5;2.9;27;-120;71;95;36;44;190;1702;2;30;30;969;4;0
Lugo;O Cebreiro;01/08/2025 0:00:00;19.1;26.84;34.5;10;13.4;6.4;28;21;6.5;27;-151;65;87;40;67;288;2234;11;49;29;873;6;0
Lugo;O Xipro;01/08/2025 0:00:00;19.1;27.13;37.5;10;13.5;9.4;27;22;6.4;31;-135;72;95;40;62;267;2113;9;50;31;928;7;0
Lugo;O Xistral;01/08/2025 0:00:00;16.7;20.3;30.9;10;13.7;9.3;31;35;9.5;31;-75;84;**;60;**;**;2011;28;106;5;**;13;0
Lugo;*Olveda;01/08/2025 0:00:00;19.9;28.23;39.1;10;13.7;8.8;27;12;6.3;27;-136;74;98;40;61;265;2073;5;31;31;**;4;0
Lugo;Pedro Murias;01/08/2025 0:00:00;19.9;23.46;26.8;30;16.9;13.5;23;13;3.7;27;-97;90;100;73;46;200;1752;7;57;29;1012;9;0
Lugo;Penedo do Galo ;01/08/2025 0:00:00;16.8;20.39;30.4;15;14.6;11.4;31;38;7.8;27;-50;90;99;70;40;172;1580;20;92;28;**;18;0
Lugo;Pol;01/08/2025 0:00:00;18.8;25.66;35.0;12;14.2;9.8;27;26;10.1;31;**;79;98;51;58;253;2068;9;50;31;943;6;0
Lugo;Portomarín;01/08/2025 0:00:00;20.7;30.36;39.4;10;14.3;10.2;23;2;1.1;27;**;76;100;40;**;**;2036;**;**;**;966;4;0
Lugo;Riotorto;01/08/2025 0:00:00;19.6;25.25;36.6;11;15.7;11.7;22;29;17.2;31;-80;84;100;**;38;163;1627;6;56;30;**;6;0
Lugo;Sambreixo;01/08/2025 0:00:00;18.8;26.55;36.2;10;12.9;7.2;27;27;13.8;31;**;82;99;51;57;245;2049;**;**;**;**;5;0
Lugo;*San Clodio;01/08/2025 0:00:00;23.9;33.62;43.0;10;15.3;10.9;21;8;4.4;31;**;61;93;30;**;**;**;3;38;13;986;4;0
Lugo;*San Fiz;01/08/2025 0:00:00;21.9;30.65;39.1;10;15.6;11.6;28;2;1.1;31;-143;72;95;41;49;213;1941;3;33;29;971;2;0
Lugo;Santa Cruz;01/08/2025 0:00:00;19.7;24.83;31.2;11;14.8;9.1;27;10;2.7;14;-87;81;96;60;34;148;1501;5;51;30;**;10;0
Lugo;Serra Vacaloura;01/08/2025 0:00:00;19.4;27.25;36.8;10;14.2;10.0;28;12;5.2;29;-133;81;97;47;65;280;2198;19;65;5;**;4;0
Lugo;Ventosa;01/08/2025 0:00:00;19.7;27.64;36.7;10;13.4;9.3;28;30;11.1;27;-130;66;90;36;64;277;2123;8;51;10;915;6;0
Lugo;*Vilamor;01/08/2025 0:00:00;20.1;25.1;32.5;15;16.0;11.2;27;13;3.5;31;-68;92;100;74;33;144;1489;5;44;28;**;10;0
Lugo;*Xabrega;01/08/2025 0:00:00;22.6;32.82;39.7;10;15.0;11.2;28;6;3.3;31;-147;67;93;32;**;**;1996;4;38;12;979;4;0
Ourense;A Mezquita;01/08/2025 0:00:00;21.9;29.33;34.7;9;15.2;8.7;28;8;4.0;31;--;--;--;--;--;--;--;--;--;--;--;5;0
Ourense;*A Portela;01/08/2025 0:00:00;24.6;33.83;41.3;9;16.5;12.4;21;8;3.4;30;--;51;83;22;58;--;1852;4;30;2;**;4;0
Ourense;*A Trabe;01/08/2025 0:00:00;23.8;31.36;37.1;9;16.5;9.2;28;1;1.0;29;-185;53;76;31;75;320;2293;4;34;27;929;2;0
Ourense;Alto do Rodicio;01/08/2025 0:00:00;20.7;27.38;35.3;10;14.9;7.2;28;23;13.1;31;-152;64;89;38;65;278;2242;10;50;13;907;3;0
Ourense;Amiudal;01/08/2025 0:00:00;22.0;30.57;37.0;4;15.5;10.9;28;11;3.9;29;-162;65;92;33;70;300;2221;7;44;29;954;5;0
Ourense;As Petarelas;01/08/2025 0:00:00;23.8;32.72;40.9;10;16.2;10.9;28;11;5.3;31;**;--;--;--;--;--;--;**;**;**;**;4;0
Ourense;Baltar;01/08/2025 0:00:00;20.9;30.25;35.9;11;11.5;7.8;23;1;1.3;31;-176;**;91;**;**;**;2346;7;48;2;926;1;0
Ourense;Cabeza de Manzaneda;01/08/2025 0:00:00;17.3;22.55;29.1;10;13.3;3.5;28;23;13.3;31;--;55;77;34;65;278;2099;--;0;1;830;4;0
Ourense;*Calvos;01/08/2025 0:00:00;19.0;28.81;35.3;4;**;**;26;7;3.6;31;--;**;**;**;--;--;2210;--;--;--;**;4;**
Ourense;Casaio;01/08/2025 0:00:00;20.9;26.27;32.3;16;15.8;7.1;28;24;11.2;31;**;50;70;29;**;**;**;6;53;16;**;5;0
Ourense;*Corzos;01/08/2025 0:00:00;19.5;27.46;34.4;10;12.7;6.1;19;29;19.9;13;**;58;83;32;**;**;**;6;35;15;**;5;0
Ourense;Entrimo;01/08/2025 0:00:00;22.6;30.91;37.8;3;16.1;9.3;28;10;4.4;30;**;63;86;39;53;230;2009;**;**;**;**;4;0
Ourense;*EVEGA Leiro;01/08/2025 0:00:00;23.3;34.9;41.7;4;13.9;8.8;28;3;2.4;31;**;64;95;27;**;**;**;1;26;15;1003;3;0
Ourense;Gandarela;01/08/2025 0:00:00;22.2;31.03;37.6;4;15.3;10.9;28;6;4.3;31;-146;69;95;35;**;**;2192;4;36;29;945;4;0
Ourense;Lardeira;01/08/2025 0:00:00;18.7;24.47;30.8;7;14.1;4.0;28;24;10.5;31;-173;55;74;34;66;285;2222;17;108;12;843;5;0
Ourense;Larouco;01/08/2025 0:00:00;23.7;32.93;40.3;10;15.4;10.7;21;9;5.9;31;--;60;94;26;**;**;**;6;43;13;955;4;0
Ourense;Laza;01/08/2025 0:00:00;23.3;32.87;40.1;10;14.7;10.9;28;6;3.6;31;-171;54;86;24;65;280;2096;6;44;12;**;3;0
Ourense;Monte Medo;01/08/2025 0:00:00;21.8;30.91;38.5;10;13.6;9.3;28;7;5.0;31;**;63;95;30;61;263;2261;**;**;**;**;3;0
Ourense;O Invernadeiro;01/08/2025 0:00:00;21.0;29.3;35.4;7;12.9;5.9;27;22;10.3;31;-161;56;81;31;70;299;2273;8;51;10;903;3;0
Ourense;Ourense;01/08/2025 0:00:00;24.5;35.35;42.5;4;16.1;12.6;28;5;3.0;30;**;56;90;24;**;**;**;**;**;**;**;3;0
Ourense;Ourense-Estacións;01/08/2025 0:00:00;24.8;34.27;40.6;4;16.9;12.5;28;4;2.0;31;-163;59;87;29;**;**;2134;4;40;29;999;3;0
Ourense;*Pazo de Fontefiz;01/08/2025 0:00:00;22.7;31.45;38.9;10;15.6;10.8;28;8;2.4;30;-137;63;90;31;**;**;2051;4;33;2;**;5;0
Ourense;*Ponte Boga;01/08/2025 0:00:00;22.6;31.82;38.4;10;15.7;12.1;28;6;5.2;31;-157;67;96;31;61;262;2072;5;37;13;963;3;0
Ourense;*Prado;01/08/2025 0:00:00;23.6;33.82;40.4;4;15.2;11.1;28;2;2.2;31;-133;67;96;34;66;284;2079;1;27;31;**;3;0
Ourense;Remuíño;01/08/2025 0:00:00;23.0;34.71;41.8;4;14.3;10.1;28;10;7.4;31;--;65;94;28;**;**;--;5;35;2;**;3;0
Ourense;*Riós;01/08/2025 0:00:00;23.2;30.74;36.7;9;16.3;8.0;28;6;3.3;29;-175;51;76;26;**;**;2241;5;37;28;**;3;0
Ourense;San Xoán de Río;01/08/2025 0:00:00;20.2;27.56;36.0;10;14.4;7.9;1;18;9.7;31;-158;63;87;36;65;280;2146;13;52;15;903;4;0
Ourense;Serra do Eixe;01/08/2025 0:00:00;20.3;26.81;34.6;10;14.9;7.2;28;34;15.8;31;-144;59;81;34;66;283;2105;11;66;12;882;6;0
Ourense;Verín-Vilamaior;01/08/2025 0:00:00;24.0;33.02;38.9;9;15.9;9.9;28;1;1.2;29;-172;53;82;26;**;**;2154;5;58;12;954;2;0
Ourense;Verín-Vilela;01/08/2025 0:00:00;23.0;34.17;40.2;9;12.4;8.7;23;0;0.7;29;-166;63;99;23;70;298;2182;4;36;28;**;1;0
Ourense;Viana do Bolo;01/08/2025 0:00:00;21.0;30.09;37.0;7;12.9;8.7;21;23;22.7;13;-126;63;93;31;**;**;2005;4;58;12;921;2;0
Ourense;Xares;01/08/2025 0:00:00;18.2;23.39;29.4;10;13.6;6.2;28;28;10.8;13;-180;46;69;29;76;276;2397;19;80;15;829;6;0
Ourense;Xinzo;01/08/2025 0:00:00;21.2;31.3;38.0;10;11.3;6.6;27;2;1.3;31;--;65;98;30;**;--;1855;7;44;29;946;3;0
Ourense;Xurés;01/08/2025 0:00:00;21.4;28.46;35.6;3;**;**;28;12;3.9;30;--;--;--;--;--;--;2456;--;--;--;--;4;**
Pontevedra;*A Armenteira;01/08/2025 0:00:00;19.9;27.1;35.0;4;13.6;10.1;28;31;15.4;30;-112;78;96;54;**;**;2182;4;34;29;**;6;0
Pontevedra;A Granxa;01/08/2025 0:00:00;22.4;32.25;39.4;3;14.0;10.7;21;10;4.9;30;-137;70;97;37;**;**;2174;3;37;18;1012;4;0
Pontevedra;A Lanzada;01/08/2025 0:00:00;20.6;25.81;36.3;3;16.7;12.8;28;11;8.0;30;-146;77;93;57;70;302;2184;15;62;5;**;4;0
Pontevedra;*As Eiras;01/08/2025 0:00:00;20.9;27.89;37.8;5;15.2;10.9;28;25;13.0;30;-126;83;100;54;72;309;2269;4;35;7;1011;5;0
Pontevedra;Atios;01/08/2025 0:00:00;22.0;30.89;37.6;3;14.3;10.8;28;16;6.3;30;-141;77;100;43;72;307;2248;4;36;30;**;5;0
Pontevedra;Baiona;01/08/2025 0:00:00;20.0;24.29;32.1;10;16.4;13.8;28;5;3.4;30;-141;81;95;**;73;313;2283;7;53;15;**;4;0
Pontevedra;*Barrantes;01/08/2025 0:00:00;21.0;27.64;36.5;3;14.9;9.7;28;20;7.1;30;-129;77;92;55;70;303;2164;3;38;1;**;5;0
Pontevedra;Cabo Udra;01/08/2025 0:00:00;20.1;25.02;34.0;3;16.7;14.5;8;22;11.4;31;-118;78;94;57;**;**;2092;12;57;30;**;5;0
Pontevedra;Caldas de Reis;01/08/2025 0:00:00;20.9;28.46;36.5;4;15.7;12.8;24;37;16.9;30;-108;74;94;47;53;231;1983;5;43;2;985;5;0
Pontevedra;*Camanzo;01/08/2025 0:00:00;21.7;30.19;37.3;4;15.2;11.4;26;8;4.6;31;--;75;96;46;**;**;1801;4;39;31;992;5;0
Pontevedra;Cangas-Porto;01/08/2025 0:00:00;20.2;24.35;34.7;5;17.0;14.4;28;18;5.5;30;**;78;91;61;**;**;**;7;49;18;**;5;0
Pontevedra;Castro Vicaludo;01/08/2025 0:00:00;21.2;25.69;33.8;5;16.8;12.1;31;24;13.0;30;-162;65;86;42;76;325;2394;14;57;1;961;5;0
Pontevedra;Castrove;01/08/2025 0:00:00;21.3;26.6;34.5;4;16.4;11.8;28;49;20.1;30;-121;66;88;45;63;272;2251;11;60;1;957;6;0
Pontevedra;*Cequeliños;01/08/2025 0:00:00;23.1;31.94;39.5;3;16.2;11.9;28;14;5.4;31;-147;67;95;34;**;**;2186;5;36;10;**;5;0
Pontevedra;Corón;01/08/2025 0:00:00;20.5;24.76;32.4;3;17.2;13.7;28;31;11.9;29;-128;78;93;58;72;310;2298;18;66;3;1014;5;0
Pontevedra;*Entenza;01/08/2025 0:00:00;22.8;31.12;38.5;3;16.0;12.2;27;10;4.4;29;-154;72;96;39;67;288;2257;2;33;19;**;4;0
Pontevedra;Forcarei;01/08/2025 0:00:00;20.2;27.09;35.0;10;14.2;9.4;28;31;9.4;30;-130;75;97;46;69;297;2268;11;46;1;**;5;0
Pontevedra;Fornelos de Montes;01/08/2025 0:00:00;22.5;27.83;35.0;4;17.8;10.9;28;42;18.1;30;-157;58;78;40;73;313;2343;12;50;2;936;5;0
Pontevedra;Gargamala;01/08/2025 0:00:00;23.0;32.17;39.3;4;15.8;11.8;28;41;15.4;30;-130;69;95;34;71;305;2289;3;31;10;**;5;0
Pontevedra;Illas Cíes;01/08/2025 0:00:00;20.0;24.1;34.6;5;16.9;14.3;8;8;4.4;30;-137;83;95;66;69;296;2269;9;54;15;**;4;0
Pontevedra;Lalín;01/08/2025 0:00:00;20.7;28.24;36.7;10;14.3;10.3;27;12;4.4;27;**;73;99;41;**;**;**;7;37;15;**;4;0
Pontevedra;Lourizán;01/08/2025 0:00:00;20.9;27.03;36.7;3;16.2;12.8;28;38;21.6;30;-121;78;95;57;58;250;2336;2;28;28;1010;4;0
Pontevedra;*Meder;01/08/2025 0:00:00;23.5;33.33;40.3;4;16.1;12.8;28;12;6.8;30;**;66;95;31;**;**;**;0;19;31;999;5;0
Pontevedra;Monte Aloia;01/08/2025 0:00:00;21.8;28.7;35.8;4;16.6;11.0;28;26;14.7;30;-146;69;91;45;68;291;2343;6;40;19;961;4;0
Pontevedra;Mouriscade;01/08/2025 0:00:00;20.0;29.19;37.0;10;11.6;7.3;26;9;3.7;31;-141;74;99;40;**;**;2212;5;37;15;958;4;0
Pontevedra;O Viso;01/08/2025 0:00:00;21.3;28.03;37.0;5;15.7;12.8;28;30;12.8;30;-129;71;93;48;71;307;2192;6;38;1;985;4;0
Pontevedra;Ons;01/08/2025 0:00:00;19.7;24.24;32.0;3;16.4;13.4;7;11;6.6;30;-149;77;89;61;72;311;2342;16;68;5;1003;5;0
Pontevedra;Pazos de Borbén;01/08/2025 0:00:00;21.9;29.69;37.6;3;15.6;12.3;28;28;9.5;31;-140;72;96;42;70;302;2260;6;36;1;985;5;0
Pontevedra;*Ponte Caldelas;01/08/2025 0:00:00;21.4;28.54;35.9;5;14.9;8.9;28;32;15.4;30;-121;72;90;49;**;**;2170;4;31;28;975;5;0
Pontevedra;Pontevedra-Campolongo;01/08/2025 0:00:00;21.9;28.5;37.5;3;16.6;12.5;28;36;16.9;30;**;73;95;47;**;**;**;3;38;5;**;5;0
Pontevedra;Porto de Marín;01/08/2025 0:00:00;21.5;26.19;35.0;3;17.7;14.6;28;38;18.5;30;-120;80;97;54;73;313;2302;8;54;1;1014;5;0
Pontevedra;Porto de Vigo;01/08/2025 0:00:00;20.7;24.79;35.6;5;17.6;15.6;7;28;9.4;30;-125;81;95;64;72;310;2306;8;38;30;1014;5;0
Pontevedra;Rebordelo;01/08/2025 0:00:00;20.3;28.44;35.8;4;12.4;7.4;28;44;15.5;30;-107;75;97;47;68;293;2157;5;42;1;973;5;0
Pontevedra;San Nomedio;01/08/2025 0:00:00;22.8;28.79;36.2;4;18.1;11.4;28;22;12.7;30;-184;53;74;**;67;288;2082;12;51;29;**;5;0
Pontevedra;Sanxenxo;01/08/2025 0:00:00;20.9;26.09;36.2;3;16.6;13.8;28;23;8.1;30;-128;78;93;59;66;284;2212;4;37;1;1012;6;0
Pontevedra;Serra do Faro;01/08/2025 0:00:00;20.4;26.4;34.3;10;15.5;8.5;31;16;6.6;29;--;60;83;38;**;**;2174;--;--;--;--;4;0
Pontevedra;*Simes;01/08/2025 0:00:00;20.7;27.58;36.3;3;14.7;11.6;28;21;13.8;30;--;79;95;56;69;298;2184;--;--;--;**;5;0
Pontevedra;Sobrada;01/08/2025 0:00:00;22.0;29.32;36.8;3;16.0;12.7;28;23;9.5;30;-132;77;96;49;69;296;2252;6;52;1;1009;5;0
Pontevedra;*Torrequintáns;01/08/2025 0:00:00;21.9;28.36;36.8;3;16.5;11.9;28;24;11.0;29;--;81;97;59;66;283;2210;**;**;30;1010;5;0
Pontevedra;*Tremoedo;01/08/2025 0:00:00;21.0;27.49;36.6;3;15.7;12.0;28;21;9.3;30;**;74;93;51;**;**;**;2;35;1;1008;7;0
Pontevedra;Vigo;01/08/2025 0:00:00;21.5;26.85;37.5;5;16.8;13.9;28;21;9.5;31;**;72;89;52;**;**;**;**;**;**;**;4;0
Pontevedra;Vigo-Campus;01/08/2025 0:00:00;21.6;25.77;33.2;4;17.6;12.8;28;22;12.0;30;-149;68;85;48;75;323;2381;5;43;15;963;4;0
Pontevedra;Xesteiras;01/08/2025 0:00:00;19.8;24.77;32.5;4;15.2;10.9;28;63;23.0;30;**;75;97;48;**;**;**;21;89;1;935;5;0
