[Provincia];[NombreEstacion];[InstanteLectura];[TA];[TMAXMED];[TMAX];[FTMAX];[TMINmed];[TMIN];[FTMIN];[PP];[PPMAX];[FPPMAX];[BHC];[HRMED];[HRMAX];[HRMIN];[INS];[HSOL];[IRD];[VV];[GT];[FGTMAX];[PR];[NDPP];[NDX]
Lugo;*Míllara;01/06/2025 0:00:00;21.6;30.3;40.5;30;14.7;10.1;7;2;2.9;11;**;70;94;41;**;**;**;4;48;23;**;1;0
Lugo;Monforte;01/06/2025 0:00:00;21.9;30.28;39.9;29;14.2;7.4;15;0;0.9;11;-165;66;96;34;59;270;2384;3;41;23;**;1;0
Lugo;*Morelle;01/06/2025 0:00:00;20.4;28.19;38.2;29;13.6;6.7;15;9;7.6;25;-123;73;94;46;42;192;1963;2;36;24;970;2;0
Lugo;O Cebreiro;01/06/2025 0:00:00;16.8;23.47;32.9;29;11.3;5.7;15;26;21.9;11;-132;76;93;54;62;284;2495;9;44;12;874;7;0
Lugo;O Xipro;01/06/2025 0:00:00;18.4;25.24;36.6;29;12.5;6.7;15;17;8.7;11;-137;72;94;48;57;261;2298;9;69;24;929;6;0
Lugo;O Xistral;01/06/2025 0:00:00;16.0;19.59;30.3;29;12.9;7.6;2;75;48.3;25;-36;87;98;64;**;**;2166;25;96;15;**;9;0
Lugo;*Olveda;01/06/2025 0:00:00;19.1;26.6;37.8;29;12.5;8.0;15;3;2.3;11;-145;76;99;48;57;258;2297;4;33;6;**;3;0
Lugo;Pedro Murias;01/06/2025 0:00:00;18.6;21.21;26.2;12;16.1;12.4;15;24;6.9;25;-78;92;99;80;37;171;1791;6;49;5;1014;12;0
Lugo;Penedo do Galo ;01/06/2025 0:00:00;15.8;19.67;30.7;29;13.1;10.4;2;25;9.8;25;-69;88;98;71;38;173;1766;19;79;5;**;13;0
Lugo;Pol;01/06/2025 0:00:00;17.8;24.17;36.1;29;12.8;8.1;15;13;5.8;25;**;80;98;56;52;239;2271;10;50;12;944;6;0
Lugo;Portomarín;01/06/2025 0:00:00;19.8;27.9;38.4;29;13.6;8.3;7;3;2.3;11;**;77;99;46;54;248;2330;**;**;**;967;3;0
Lugo;Riotorto;01/06/2025 0:00:00;18.9;24.6;35.7;29;14.8;10.3;15;29;24.2;25;-90;84;100;58;37;165;1873;5;50;12;**;8;0
Lugo;Sambreixo;01/06/2025 0:00:00;18.2;24.89;36.2;29;12.5;5.0;15;32;25.5;25;**;82;100;56;53;243;2245;**;**;**;**;5;0
Lugo;*San Clodio;01/06/2025 0:00:00;22.5;31.25;40.8;29;14.4;9.1;15;2;1.2;11;**;66;95;37;**;**;**;3;37;24;988;3;0
Lugo;*San Fiz;01/06/2025 0:00:00;20.6;27.73;37.2;30;14.6;9.5;7;2;2.9;11;-156;74;95;48;54;248;2374;4;42;23;973;1;0
Lugo;Santa Cruz;01/06/2025 0:00:00;19.0;23.74;31.0;29;14.6;9.0;7;11;4.8;25;--;84;98;64;33;153;1714;4;38;5;**;10;0
Lugo;Serra Vacaloura;01/06/2025 0:00:00;18.1;24.76;35.8;29;12.9;8.8;8;8;3.6;6;-122;**;100;**;61;277;2444;18;66;2;**;4;0
Lugo;Ventosa;01/06/2025 0:00:00;18.5;24.59;34.1;29;13.1;7.9;15;29;14.5;11;-133;70;90;48;59;271;2374;9;69;24;916;7;0
Lugo;*Vilamor;01/06/2025 0:00:00;18.9;23.3;29.5;29;15.3;10.7;15;24;8.2;25;-76;91;99;74;33;152;1700;4;38;12;**;11;0
Lugo;*Xabrega;01/06/2025 0:00:00;21.2;29.73;39.7;29;14.4;9.1;15;2;2.7;11;-151;71;94;42;48;220;2177;4;62;23;981;1;0
Ourense;A Mezquita;01/06/2025 0:00:00;18.8;25.08;32.8;29;12.1;5.6;7;31;23.0;11;-146;64;88;39;66;297;2589;9;61;24;**;4;0
Ourense;*A Portela;01/06/2025 0:00:00;22.5;30.9;41.0;29;14.9;8.9;15;15;12.2;11;-157;60;88;34;63;288;2336;4;50;23;**;3;0
Ourense;*A Trabe;01/06/2025 0:00:00;20.6;27.15;36.1;29;13.9;7.8;7;9;3.8;11;-162;67;89;45;67;302;2508;4;32;3;930;6;0
Ourense;Alto do Rodicio;01/06/2025 0:00:00;18.4;24.11;34.1;29;13.3;7.3;14;5;2.9;12;-157;74;93;51;63;285;2492;10;68;23;909;3;0
Ourense;Amiudal;01/06/2025 0:00:00;20.2;27.06;36.5;29;14.4;10.0;7;11;9.7;11;-151;73;96;45;62;280;2444;7;60;23;955;4;0
Ourense;As Petarelas;01/06/2025 0:00:00;22.4;30.91;39.8;29;14.8;8.9;15;13;6.5;29;**;63;93;36;64;292;2481;**;**;**;**;5;0
Ourense;Baltar;01/06/2025 0:00:00;18.9;26.57;37.0;29;10.6;3.7;7;4;2.5;11;-171;65;96;34;67;305;2588;7;65;23;928;2;0
Ourense;Cabeza de Manzaneda;01/06/2025 0:00:00;14.7;19.41;28.4;29;10.2;3.7;4;16;7.3;11;-11;63;86;39;64;270;2403;25;25;1;830;10;0
Ourense;*Calvos ;01/06/2025 0:00:00;17.5;25.25;35.2;29;**;**;8;5;2.5;13;-144;69;100;**;63;284;2438;6;60;23;**;4;**
Ourense;Casaio;01/06/2025 0:00:00;18.4;23.54;31.4;29;13.5;6.1;15;7;3.5;11;**;58;80;39;**;**;**;6;57;10;**;4;0
Ourense;*Corzos;01/06/2025 0:00:00;17.4;24.19;31.9;29;10.3;3.3;15;29;19.3;11;**;67;89;44;**;**;**;6;53;24;**;4;0
Ourense;Entrimo;01/06/2025 0:00:00;19.7;26.78;36.4;29;13.5;7.6;7;3;1.5;11;**;78;96;55;44;198;2105;**;**;**;**;3;0
Ourense;*EVEGA Leiro;01/06/2025 0:00:00;22.6;33.02;41.8;30;13.6;7.4;15;5;4.0;11;**;69;95;36;**;**;**;1;29;11;1005;2;0
Ourense;Gandarela;01/06/2025 0:00:00;20.2;27.78;37.3;29;14.1;9.2;15;1;0.8;23;-137;79;99;50;56;252;2388;4;68;23;947;3;0
Ourense;Lardeira;01/06/2025 0:00:00;16.1;21.11;29.1;29;11.3;4.8;7;6;3.2;11;-164;66;85;45;62;282;2486;19;101;24;843;4;0
Ourense;Larouco;01/06/2025 0:00:00;21.6;29.72;39.2;29;14.1;9.9;15;10;8.1;11;--;68;97;37;**;**;**;6;65;24;957;3;0
Ourense;Laza;01/06/2025 0:00:00;20.9;29.12;38.5;30;13.4;9.4;5;7;5.0;11;-163;65;93;37;63;287;2421;6;57;24;**;5;0
Ourense;Monte Medo;01/06/2025 0:00:00;20.1;27.51;37.4;29;13.0;8.4;15;4;2.3;11;**;70;98;41;59;267;2563;**;**;**;**;5;0
Ourense;O Invernadeiro;01/06/2025 0:00:00;18.3;25.81;34.4;29;10.4;3.5;7;9;5.1;11;-158;69;92;42;64;292;2531;8;56;23;904;4;0
Ourense;Ourense;01/06/2025 0:00:00;23.2;32.29;42.9;29;15.4;9.9;15;1;0.6;11;**;61;93;30;**;**;**;**;**;**;**;2;0
Ourense;Ourense-Estacións;01/06/2025 0:00:00;23.4;31.66;40.3;17;16.2;10.6;15;2;1.5;11;-173;64;88;36;63;287;2408;4;42;11;1001;3;0
Ourense;*Pazo de Fontefiz;01/06/2025 0:00:00;21.1;28.02;37.8;29;14.7;9.6;7;4;1.5;12;-146;81;99;50;57;261;2298;3;31;23;**;4;0
Ourense;*Ponte Boga;01/06/2025 0:00:00;21.3;28.57;38.2;29;15.0;10.6;7;2;2.7;11;-162;72;97;42;58;262;2380;5;37;11;964;1;0
Ourense;*Prado;01/06/2025 0:00:00;22.0;30.18;38.8;30;14.8;8.8;15;4;2.4;11;-150;73;97;45;57;260;2283;1;45;23;**;3;0
Ourense;Remuíño;01/06/2025 0:00:00;21.6;31.38;41.4;28;13.7;7.5;15;1;1.8;11;-128;69;95;39;**;**;2111;5;54;23;**;1;0
Ourense;*Riós;01/06/2025 0:00:00;20.3;26.87;35.8;29;13.8;8.8;15;10;7.3;11;-161;64;88;41;65;296;2494;4;40;24;**;4;0
Ourense;San Xoán de Río;01/06/2025 0:00:00;18.1;24.5;34.4;29;12.7;6.7;15;6;1.8;29;-157;72;92;50;62;281;2465;12;69;23;904;7;0
Ourense;Serra do Eixe;01/06/2025 0:00:00;17.7;23.54;32.5;29;12.5;7.1;7;24;19.2;11;-126;71;90;47;67;254;2618;12;76;11;883;5;0
Ourense;Verín-Vilamaior;01/06/2025 0:00:00;21.3;28.97;38.1;29;14.2;8.7;15;9;7.0;11;-159;66;91;39;62;280;2389;5;66;24;956;5;0
Ourense;Verín-Vilela;01/06/2025 0:00:00;20.9;30.2;38.7;28;11.7;5.4;15;6;5.2;11;-158;72;100;37;66;298;2448;3;43;23;**;3;0
Ourense;Viana do Bolo;01/06/2025 0:00:00;19.0;26.56;34.4;29;11.4;5.5;7;26;17.4;11;-135;70;96;44;60;274;2420;5;63;24;923;4;0
Ourense;Xares;01/06/2025 0:00:00;15.4;20.04;27.7;29;10.6;4.1;4;16;6.2;24;-160;61;83;39;68;307;2607;22;106;24;829;6;0
Ourense;Xinzo;01/06/2025 0:00:00;19.6;27.64;38.6;29;11.4;6.4;7;2;2.4;11;-126;74;100;44;44;202;1828;8;50;24;947;2;0
Ourense;Xurés;01/06/2025 0:00:00;18.7;24.05;33.5;29;13.4;7.3;7;5;2.5;11;-171;69;91;46;67;305;2599;12;67;24;900;5;0
Pontevedra;*A Armenteira;01/06/2025 0:00:00;18.5;24.36;34.3;17;13.2;9.8;8;37;11.6;12;-101;83;97;62;58;264;2258;5;42;11;**;6;0
Pontevedra;A Granxa;01/06/2025 0:00:00;21.0;28.79;38.3;17;13.9;8.2;15;8;2.4;24;-137;82;100;52;53;240;2257;3;40;11;1014;6;0
Pontevedra;A Lanzada;01/06/2025 0:00:00;19.6;24.49;35.8;17;15.3;11.6;7;15;4.3;12;-125;82;95;64;**;**;2379;14;56;12;**;8;0
Pontevedra;*Areas;01/06/2025 0:00:00;21.3;27.92;38.6;17;15.8;11.4;7;14;6.6;12;-137;81;99;56;60;270;2317;2;32;16;**;7;0
Pontevedra;*As Eiras;01/06/2025 0:00:00;19.9;25.8;34.8;9;14.3;9.1;15;8;2.4;5;-136;85;100;63;62;279;2346;4;44;10;1013;5;0
Pontevedra;Atios;01/06/2025 0:00:00;20.9;27.91;37.3;17;14.1;9.1;15;6;2.0;24;-148;81;100;54;63;287;2416;4;39;11;**;6;0
Pontevedra;Baiona;01/06/2025 0:00:00;19.7;23.13;29.2;18;16.4;12.2;15;7;2.8;10;-154;78;92;62;73;332;2641;8;48;11;**;7;0
Pontevedra;*Barrantes;01/06/2025 0:00:00;20.1;25.72;35.8;17;14.7;10.8;3;14;4.4;6;-38;80;94;61;21;62;1227;3;40;2;**;5;0
Pontevedra;Cabo Udra;01/06/2025 0:00:00;19.5;23.35;31.1;23;16.5;14.2;7;9;3.8;12;-136;80;94;63;61;277;2356;13;73;11;**;8;0
Pontevedra;Caldas de Reis;01/06/2025 0:00:00;19.4;25.38;36.4;17;14.8;11.3;15;28;9.1;5;-106;79;95;56;49;225;2080;4;38;2;987;9;0
Pontevedra;*Camanzo;01/06/2025 0:00:00;20.5;27.21;36.8;17;14.9;9.6;15;19;7.7;11;-125;79;97;57;55;251;2210;4;41;12;994;6;0
Pontevedra;Cangas-Porto;01/06/2025 0:00:00;19.6;23.11;31.1;23;16.7;13.8;7;8;4.6;12;**;78;89;63;**;**;**;8;72;10;**;5;0
Pontevedra;Castro Vicaludo;01/06/2025 0:00:00;18.6;22.43;32.7;29;15.1;10.9;3;24;10.3;12;-134;77;90;58;65;294;2520;13;67;12;963;8;0
Pontevedra;Castrove;01/06/2025 0:00:00;19.0;23.56;33.4;17;14.8;10.3;3;62;16.7;5;--;76;92;56;59;268;2363;10;56;1;959;9;0
Pontevedra;*Cequeliños;01/06/2025 0:00:00;21.5;28.54;39.4;17;15.7;11.4;14;2;0.6;5;-161;74;98;47;64;290;2401;5;47;23;**;4;0
Pontevedra;Corón;01/06/2025 0:00:00;19.8;23.82;33.9;17;16.7;13.8;7;27;8.0;6;-22;93;100;77;65;294;2464;16;60;23;1016;7;0
Pontevedra;*Entenza;01/06/2025 0:00:00;21.4;28.43;39.0;17;15.3;10.9;8;3;1.4;24;-154;77;99;51;60;270;2369;2;30;2;**;4;0
Pontevedra;Forcarei;01/06/2025 0:00:00;18.3;23.71;33.7;29;13.1;8.2;7;21;6.3;5;-121;83;98;62;61;279;2422;12;64;23;**;6;0
Pontevedra;Fornelos de Montes;01/06/2025 0:00:00;19.4;23.99;34.9;29;14.9;9.5;7;35;10.9;12;-125;75;90;57;63;285;2433;12;65;15;938;7;0
Pontevedra;Gargamala;01/06/2025 0:00:00;21.0;28.27;37.6;28;14.9;10.8;7;14;4.4;5;-142;79;98;52;61;276;2376;3;42;23;**;6;0
Pontevedra;Illas Cíes;01/06/2025 0:00:00;19.2;22.7;30.8;23;16.4;13.7;7;8;2.6;4;-139;84;95;68;65;295;2530;11;67;11;**;7;0
Pontevedra;Lalín;01/06/2025 0:00:00;19.5;26;36.5;29;13.4;8.7;7;7;2.4;11;**;77;99;48;**;**;**;7;54;23;**;5;0
Pontevedra;Lourizán;01/06/2025 0:00:00;19.8;24.89;33.1;17;15.5;12.3;8;16;4.2;6;-139;82;97;63;52;235;2463;2;34;25;1012;7;0
Pontevedra;*Meder;01/06/2025 0:00:00;21.9;29.71;39.3;17;15.6;11.0;15;3;1.5;12;**;73;97;45;**;**;**;1;33;11;1001;3;0
Pontevedra;Monte Aloia;01/06/2025 0:00:00;19.4;25.01;36.0;17;14.8;10.9;7;27;13.3;12;-125;79;95;59;58;262;2370;6;44;10;963;10;0
Pontevedra;Mouriscade;01/06/2025 0:00:00;19.0;26.47;35.8;29;11.6;5.0;15;6;3.5;25;-150;77;98;49;60;275;2438;6;51;23;960;5;0
Pontevedra;O Viso;01/06/2025 0:00:00;19.7;25.16;35.9;17;15.1;11.4;15;10;3.9;6;-139;76;92;55;63;284;2317;7;68;10;987;7;0
Pontevedra;Ons;01/06/2025 0:00:00;18.6;22.25;29.7;17;15.7;13.1;3;16;3.7;10;-132;82;91;67;68;307;2575;16;61;11;1005;9;0
Pontevedra;Pazos de Borbén;01/06/2025 0:00:00;20.1;26.21;36.3;17;14.8;11.2;15;16;3.5;6;-125;**;98;**;54;247;2339;6;40;1;987;7;0
Pontevedra;*Ponte Caldelas;01/06/2025 0:00:00;19.6;24.99;34.9;17;14.6;10.3;8;20;7.2;6;-124;80;96;60;59;270;2267;4;43;10;977;6;0
Pontevedra;Pontevedra-Campolongo;01/06/2025 0:00:00;21.0;26.53;35.1;17;16.4;12.7;8;16;5.9;6;**;77;97;54;**;**;**;3;33;2;**;5;0
Pontevedra;Porto de Marín;01/06/2025 0:00:00;21.3;25.45;33.5;16;17.9;14.3;7;8;2.4;5;-144;84;99;59;62;283;2414;9;44;10;1016;5;0
Pontevedra;Porto de Vigo;01/06/2025 0:00:00;20.2;23.6;31.9;9;17.5;14.7;7;4;2.5;4;-150;80;94;65;66;300;2487;10;56;10;1016;5;0
Pontevedra;Rebordelo;01/06/2025 0:00:00;18.9;24.92;35.3;17;12.8;9.8;21;31;12.6;5;-108;82;98;60;57;258;2240;5;39;11;975;8;0
Pontevedra;San Nomedio;01/06/2025 0:00:00;19.8;25.17;35.2;28;15.3;9.6;7;11;3.5;4;-143;72;89;52;60;270;2224;12;69;10;**;6;0
Pontevedra;Sanxenxo;01/06/2025 0:00:00;20.1;24.86;35.5;17;16.2;13.0;3;13;3.6;5;--;80;93;62;60;272;2380;4;41;11;1014;7;0
Pontevedra;Serra do Faro;01/06/2025 0:00:00;17.7;22.94;33.8;29;13.2;7.6;7;11;4.5;12;--;73;92;52;60;274;2358;--;--;--;--;7;0
Pontevedra;*Simes;01/06/2025 0:00:00;19.8;25.47;35.8;17;14.7;10.4;3;18;4.6;5;--;81;95;62;60;270;2296;--;--;--;**;7;0
Pontevedra;Sobrada;01/06/2025 0:00:00;20.9;27.2;37.4;17;15.4;10.9;7;16;5.5;12;-120;80;98;55;61;277;2373;5;40;10;1011;8;0
Pontevedra;*Torrequintáns;01/06/2025 0:00:00;20.8;26.16;37.2;17;15.9;12.1;7;9;2.3;6;-138;83;98;64;57;261;2370;6;37;2;1012;7;0
Pontevedra;*Tremoedo;01/06/2025 0:00:00;20.0;25.34;36.3;17;15.1;11.5;7;27;7.6;6;**;77;94;57;**;**;**;2;34;11;1010;7;0
Pontevedra;Vigo;01/06/2025 0:00:00;20.4;25.03;33.8;17;16.4;13.0;7;1;0.7;12;**;74;89;58;**;**;**;**;**;**;**;4;0
Pontevedra;Vigo-Campus;01/06/2025 0:00:00;19.4;23.29;32.6;17;15.8;11.4;15;15;4.5;4;-145;76;91;58;66;298;2506;6;53;11;964;8;0
Pontevedra;Xesteiras;01/06/2025 0:00:00;18.0;21.93;31.4;17;14.0;9.4;2;112;38.9;5;**;84;97;65;**;**;**;19;77;2;936;11;0
