[Provincia];[NombreEstacion];[InstanteLectura];[TA];[TMAXMED];[TMAX];[FTMAX];[TMINmed];[TMIN];[FTMIN];[PP];[PPMAX];[FPPMAX];[BHC];[HRMED];[HRMAX];[HRMIN];[INS];[HSOL];[IRD];[VV];[GT];[FGTMAX];[PR];[NDPP];[NDX]
A Coruña;*Costa;01/09/2025 0:00:00;16.0;22.64;28.5;17;10.1;5.2;22;118;23.7;7;**;88;100;60;**;**;**;2;34;3;**;14;0
A Coruña;*Coto Muiño;01/09/2025 0:00:00;14.9;20.77;27.4;18;9.9;4.9;26;141;20.9;7;**;81;93;56;**;**;**;2;36;28;**;17;0
A Coruña;*Guísamo;01/09/2025 0:00:00;16.7;21.63;26.6;18;12.9;8.6;23;49;9.7;11;**;77;98;49;**;**;**;4;37;9;998;16;0
A Coruña;*Lesende;01/09/2025 0:00:00;17.0;22.23;28.2;17;12.6;7.9;22;127;15.0;7;--;82;98;55;54;198;1528;6;36;3;1001;16;0
A Coruña;Lira;01/09/2025 0:00:00;17.3;20.58;25.5;19;14.6;12.0;22;97;21.6;27;-9;79;92;61;64;237;1742;19;86;28;**;14;0
A Coruña;Mabegondo;01/09/2025 0:00:00;16.6;23.13;28.7;18;10.7;3.9;25;54;12.3;21;--;86;100;58;51;190;1550;6;45;3;1009;15;0
A Coruña;Malpica;01/09/2025 0:00:00;16.9;20.35;24.2;6;14.3;12.0;9;68;11.6;20;-14;90;100;71;62;233;1643;21;83;3;1000;13;0
A Coruña;Marco da Curra;01/09/2025 0:00:00;14.2;18.44;27.3;18;10.9;7.7;22;90;22.2;11;3;81;94;60;47;175;1464;17;87;7;945;15;0
A Coruña;Melide;01/09/2025 0:00:00;15.3;22.98;29.9;19;9.0;4.5;9;51;7.1;10;-42;79;97;49;52;192;1525;5;53;28;964;15;0
A Coruña;Muralla;01/09/2025 0:00:00;14.7;18.04;25.0;17;11.7;8.3;22;218;43.6;7;135;82;97;63;52;193;1477;20;84;28;943;16;0
A Coruña;O Fieitoso;01/09/2025 0:00:00;17.2;21.32;25.8;30;13.6;10.8;22;175;27.2;7;75;79;97;57;57;210;1614;5;49;28;--;16;0
A Coruña;*O Val;01/09/2025 0:00:00;17.3;22.22;27.5;6;12.8;8.7;23;127;26.3;1;**;87;99;68;**;**;**;4;77;9;1011;18;0
A Coruña;Olas;01/09/2025 0:00:00;15.1;21.18;28.5;19;10.3;6.2;22;83;13.6;11;-8;84;98;58;49;152;1519;9;60;3;**;16;0
A Coruña;*Ordes;01/09/2025 0:00:00;15.6;22.08;28.7;19;9.9;3.2;26;64;9.9;11;**;83;96;57;**;**;**;1;29;22;989;15;0
A Coruña;*Paramos;01/09/2025 0:00:00;15.5;21.09;27.9;18;10.9;7.8;23;134;25.6;7;**;86;99;61;**;**;**;5;41;28;977;17;0
A Coruña;*Pazo de Galegos;01/09/2025 0:00:00;16.8;23.07;29.2;19;11.5;6.5;22;52;7.6;7;-40;83;99;54;50;187;1523;2;27;28;**;14;0
A Coruña;Punta Candieira;01/09/2025 0:00:00;16.5;18.93;24.0;6;14.5;11.4;21;81;12.0;7;-21;81;94;65;52;194;1528;30;118;3;988;15;0
A Coruña;Punta Langosteira;01/09/2025 0:00:00;17.5;19.7;23.5;6;15.0;11.6;25;25;10.4;27;**;78;91;63;59;218;1616;19;80;6;1017;11;0
A Coruña;Río do Sol;01/09/2025 0:00:00;14.6;19.1;27.8;18;11.1;8.3;22;117;17.9;7;40;**;**;**;50;186;1496;17;68;3;957;18;0
A Coruña;*Rus;01/09/2025 0:00:00;16.1;22.28;29.9;19;10.4;4.0;25;83;11.4;7;**;**;**;**;**;**;**;1;37;3;1003;15;0
A Coruña;Sálvora-Pazo;01/09/2025 0:00:00;17.7;20.78;22.8;16;15.5;12.8;26;87;31.3;27;--;86;97;68;65;241;1782;18;64;7;**;15;0
A Coruña;Santiago-EOAS;01/09/2025 0:00:00;16.4;21.88;27.7;19;12.0;8.3;22;78;15.0;7;-13;80;96;54;46;170;1456;13;62;3;990;15;0
A Coruña;Santiago-San Lázaro;01/09/2025 0:00:00;16.1;20.92;26.6;16;11.9;7.8;22;71;11.2;7;-18;84;99;59;54;200;1554;7;50;28;984;15;**
A Coruña;Sergude;01/09/2025 0:00:00;16.3;22.62;28.4;16;11.0;5.7;22;77;11.5;7;**;87;100;57;53;196;1533;8;50;28;992;14;0
A Coruña;Serra da Faladoira;01/09/2025 0:00:00;14.3;17.84;26.7;18;11.4;8.5;22;154;34.9;1;84;89;99;69;**;**;1465;20;77;3;953;17;0
Lugo;A Pontenova;01/09/2025 0:00:00;16.0;21.63;31.4;6;11.8;7.4;24;60;27.5;22;**;76;93;53;41;153;1306;14;79;3;**;13;0
Lugo;Abradelo;01/09/2025 0:00:00;15.3;21.73;32.1;18;10.1;4.8;9;27;9.1;28;**;69;88;41;53;195;1573;**;**;**;**;11;0
Lugo;*Alto do Faro;01/09/2025 0:00:00;13.9;19.66;29.2;18;9.4;5.7;9;44;8.1;28;**;85;99;58;**;**;**;5;39;28;923;15;0
Lugo;*Alto do Poio;01/09/2025 0:00:00;12.0;16.85;27.3;18;8.1;3.2;23;**;**;11;**;72;86;51;**;**;**;**;**;**;**;**;0
Lugo;Ancares;01/09/2025 0:00:00;12.5;18.28;29.3;18;8.4;3.1;23;71;14.4;22;-51;71;87;50;50;186;1562;16;86;6;868;13;0
Lugo;*Borreiros;01/09/2025 0:00:00;16.8;22.11;26.1;18;11.9;7.1;26;86;25.0;22;1;83;98;61;45;170;1394;4;45;3;1011;14;0
Lugo;Bóveda;01/09/2025 0:00:00;16.4;24.49;33.6;18;9.8;5.1;23;20;4.3;27;--;--;--;--;48;180;1464;5;48;6;969;10;0
Lugo;Burela;01/09/2025 0:00:00;15.9;19.46;25.1;19;13.2;9.7;22;49;22.1;22;-33;83;97;60;**;**;1595;16;85;7;971;11;0
Lugo;Campus Lugo;01/09/2025 0:00:00;15.7;23.82;33.6;19;9.7;4.1;24;25;4.9;21;-66;79;100;43;46;173;1458;5;50;6;973;10;0
Lugo;Castro R. de Lea;01/09/2025 0:00:00;15.3;22.31;32.9;19;9.4;2.8;25;48;28.7;11;**;81;99;51;52;195;1548;**;**;**;969;13;0
Lugo;Conchada;01/09/2025 0:00:00;16.3;23.49;33.6;18;10.8;5.3;23;24;5.6;11;**;74;94;45;**;**;1649;11;61;6;940;10;0
Lugo;Corno do Boi;01/09/2025 0:00:00;14.2;19.42;28.5;19;10.5;6.1;24;62;11.1;11;-28;81;97;56;51;189;1539;13;61;6;**;18;0
Lugo;Cospeito;01/09/2025 0:00:00;14.8;21.98;32.5;19;8.7;1.9;25;45;19.1;11;-42;83;100;49;50;186;1489;7;56;6;**;15;0
Lugo;Courel;01/09/2025 0:00:00;15.8;22.19;33.1;18;10.8;5.8;9;49;11.2;11;-58;68;90;42;52;195;1563;7;62;21;931;10;0
Lugo;Feiranova-Santaballa;01/09/2025 0:00:00;14.3;20.91;30.5;19;8.6;3.1;25;55;15.6;11;-24;91;100;65;46;172;1471;5;50;6;963;14;0
Lugo;Fontaneira;01/09/2025 0:00:00;13.5;18.83;29.0;19;9.8;5.7;22;75;13.5;10;-10;79;93;56;**;**;1562;17;67;10;908;16;0
Lugo;Foz;01/09/2025 0:00:00;17.0;21.77;27.2;14;12.4;7.3;26;60;30.6;22;-40;78;94;56;51;191;1489;12;80;2;1011;10;0
Lugo;Fragavella;01/09/2025 0:00:00;14.0;18.35;28.2;18;9.6;4.9;9;94;24.8;22;10;83;97;61;47;175;1478;16;87;3;950;15;0
Lugo;Guitiriz-Mirador;01/09/2025 0:00:00;14.3;19;27.9;19;10.9;7.7;22;86;34.0;11;7;84;98;58;42;156;1336;8;53;3;941;16;0
Lugo;Labrada;01/09/2025 0:00:00;14.2;18.27;28.5;19;10.7;6.6;21;148;21.9;11;63;82;95;62;49;182;1483;12;61;3;**;17;0
Lugo;*Lourenzá;01/09/2025 0:00:00;16.9;22.99;32.7;6;11.3;5.2;26;54;35.9;22;**;80;96;55;**;**;**;3;48;3;**;11;0
Lugo;Marroxo;01/09/2025 0:00:00;16.0;22.93;32.6;18;10.9;6.5;23;12;5.0;27;-102;71;94;40;56;209;1632;11;60;6;946;5;0
Lugo;*Míllara;01/09/2025 0:00:00;17.3;25.88;36.0;18;11.3;6.6;25;18;5.7;11;**;72;97;38;**;**;**;4;52;6;**;7;0
Lugo;Monforte;01/09/2025 0:00:00;17.0;25.85;34.8;17;9.3;3.2;24;15;7.0;27;-80;**;**;**;51;191;1568;3;47;6;**;7;0
Lugo;*Morelle;01/09/2025 0:00:00;16.1;24.68;35.4;18;8.6;2.7;24;22;7.7;28;-53;73;95;41;31;115;1146;2;35;6;971;10;0
Lugo;O Cebreiro;01/09/2025 0:00:00;12.1;18.57;29.5;18;7.5;2.8;23;55;12.6;11;-37;79;94;55;52;193;1587;11;57;21;874;15;0
Lugo;O Xipro;01/09/2025 0:00:00;14.5;20.84;31.4;19;9.9;5.8;23;59;24.4;11;-41;74;92;48;49;184;1492;11;63;3;930;13;0
Lugo;O Xistral;01/09/2025 0:00:00;13.1;15.96;25.4;19;10.6;7.4;9;125;27.9;22;63;**;**;**;**;**;1461;34;115;3;**;20;0
Lugo;*Olveda;01/09/2025 0:00:00;15.0;22.21;32.8;18;9.7;5.4;24;28;6.5;28;-63;77;97;45;46;171;1463;5;39;28;**;11;0
Lugo;Pedro Murias;01/09/2025 0:00:00;18.0;22.13;27.7;14;14.3;9.6;25;45;13.3;22;-55;81;96;58;52;193;1529;10;67;3;1014;10;0
Lugo;Penedo do Galo ;01/09/2025 0:00:00;14.6;17.79;26.1;18;12.1;9.0;22;91;27.9;22;9;82;96;63;47;176;1395;27;122;3;**;15;0
Lugo;Pol;01/09/2025 0:00:00;14.9;20.57;31.7;19;10.7;6.6;25;78;38.1;11;**;79;96;54;51;190;1497;10;55;6;945;14;0
Lugo;Portomarín;01/09/2025 0:00:00;16.0;24.59;33.8;19;9.9;4.5;24;20;7.1;28;**;78;99;43;50;186;1556;**;**;**;968;11;0
Lugo;Riotorto;01/09/2025 0:00:00;16.5;22.51;31.9;19;11.7;6.6;26;53;22.6;22;-61;81;99;49;46;174;1456;5;**;3;**;15;0
Lugo;Sambreixo;01/09/2025 0:00:00;14.3;21.06;30.9;19;8.1;2.6;26;40;15.3;11;**;85;100;56;49;184;1483;**;**;**;**;12;0
Lugo;*San Clodio;01/09/2025 0:00:00;17.7;26.53;36.7;18;10.3;3.9;23;20;5.0;28;**;69;97;37;**;**;**;3;31;27;989;8;0
Lugo;*San Fiz;01/09/2025 0:00:00;16.8;24.48;34.5;18;11.1;6.3;27;14;5.4;28;-83;76;97;46;40;148;1460;4;37;6;974;5;0
Lugo;Santa Cruz;01/09/2025 0:00:00;16.8;22.94;30.4;6;10.7;4.5;26;55;21.0;22;--;77;94;49;48;179;1483;5;58;3;**;10;0
Lugo;Serra Vacaloura;01/09/2025 0:00:00;14.6;20.79;31.2;19;10.3;5.7;23;32;5.7;11;-52;**;**;**;56;208;1606;19;77;28;**;14;0
Lugo;Ventosa;01/09/2025 0:00:00;14.4;20.6;31.6;18;9.4;4.1;9;31;9.6;22;-73;71;89;46;52;192;1530;11;66;3;916;9;0
Lugo;*Vilamor;01/09/2025 0:00:00;18.1;24.06;31.2;6;12.9;4.9;26;69;29.3;22;--;85;99;60;46;174;1414;5;48;3;**;11;0
Lugo;*Xabrega;01/09/2025 0:00:00;17.2;25.42;33.5;19;10.6;5.3;24;14;4.4;27;-94;72;94;41;51;190;1561;5;57;6;982;6;0
Ourense;A Mezquita;01/09/2025 0:00:00;15.5;22.44;32.4;18;9.4;4.2;23;8;1.8;10;-112;60;83;36;64;220;1767;11;58;28;905;9;0
Ourense;*A Portela;01/09/2025 0:00:00;18.6;27.24;37.9;18;11.1;4.9;23;10;2.8;10;-104;59;86;30;56;209;1545;3;32;6;**;9;0
Ourense;*A Trabe;01/09/2025 0:00:00;16.6;23.89;33.6;18;10.4;6.3;23;27;15.1;28;-93;65;86;41;64;237;1770;4;40;21;931;7;0
Ourense;Alto do Rodicio;01/09/2025 0:00:00;14.1;19.67;29.6;18;9.9;4.9;9;50;11.6;9;-48;77;93;52;53;198;1579;11;61;27;909;16;0
Ourense;Amiudal;01/09/2025 0:00:00;16.1;22.39;31.4;17;11.4;7.1;23;38;9.7;27;-65;75;95;47;56;209;1621;7;52;6;956;11;0
Ourense;As Petarelas;01/09/2025 0:00:00;17.8;24.91;35.0;18;11.4;6.5;23;12;4.1;10;**;59;84;32;63;208;1668;**;**;**;**;10;0
Ourense;Baltar;01/09/2025 0:00:00;14.5;22.93;33.2;18;6.1;-0.8;23;26;12.1;28;-91;65;96;28;59;221;1741;8;54;6;928;8;1
Ourense;Cabeza de Manzaneda;01/09/2025 0:00:00;10.2;14.24;24.4;17;6.6;0.8;22;49;10.7;28;--;71;88;46;53;198;1556;--;73;27;829;15;0
Ourense;*Calvos;01/09/2025 0:00:00;13.0;21.41;31.2;18;**;**;23;22;3.9;7;-79;78;100;44;57;211;1648;7;50;6;**;10;**
Ourense;Casaio;01/09/2025 0:00:00;14.2;19.47;29.0;18;9.7;4.2;21;13;4.4;21;**;61;84;37;**;**;**;6;65;7;**;8;0
Ourense;*Corzos;01/09/2025 0:00:00;13.1;20.61;30.6;18;6.4;0.9;23;**;**;20;**;68;89;40;**;**;**;6;43;7;**;**;0
Ourense;Entrimo;01/09/2025 0:00:00;15.7;22.76;31.4;17;10.5;6.0;23;45;7.1;10;**;78;94;52;47;173;1471;**;**;**;**;12;0
Ourense;*EVEGA Leiro;01/09/2025 0:00:00;17.1;26.95;34.7;19;9.3;3.3;23;27;10.0;27;**;74;97;38;**;**;**;1;31;19;1007;6;0
Ourense;Gandarela;01/09/2025 0:00:00;16.4;23.55;31.4;19;11.1;7.3;22;16;5.3;28;-87;77;97;46;54;202;1634;4;60;7;948;10;0
Ourense;Lardeira;01/09/2025 0:00:00;11.5;16.93;27.1;18;7.4;1.8;21;14;3.8;21;-88;70;87;45;**;**;1682;21;105;7;842;9;0
Ourense;Larouco;01/09/2025 0:00:00;17.5;25.88;36.8;18;10.2;3.7;23;7;2.9;28;--;66;94;33;**;**;**;7;54;7;958;6;0
Ourense;Laza;01/09/2025 0:00:00;16.7;25.65;36.1;18;9.8;4.2;23;20;5.8;28;-96;66;92;33;59;221;1678;6;41;21;**;7;0
Ourense;Monte Medo;01/09/2025 0:00:00;15.9;23.49;32.6;18;9.6;4.7;25;20;5.2;9;**;71;97;39;**;**;1758;**;**;**;**;9;0
Ourense;O Invernadeiro;01/09/2025 0:00:00;13.7;21.49;31.1;18;7.3;2.1;23;58;14.5;10;-48;72;94;44;59;218;1684;8;48;6;904;10;0
Ourense;Ourense;01/09/2025 0:00:00;18.4;27.87;36.4;17;11.1;6.5;25;10;3.2;27;**;65;97;30;**;**;**;**;**;**;**;8;0
Ourense;Ourense-Estacións;01/09/2025 0:00:00;18.6;26.95;35.0;17;12.1;7.2;23;23;12.0;27;--;67;91;36;54;194;1557;3;42;21;1003;8;0
Ourense;*Pazo de Fontefiz;01/09/2025 0:00:00;17.0;24.25;32.9;17;10.9;6.9;22;34;16.2;27;-66;70;95;39;55;203;1512;3;41;28;**;10;0
Ourense;*Ponte Boga;01/09/2025 0:00:00;17.4;25.1;34.2;18;11.3;5.1;23;10;5.0;28;-103;71;96;37;55;205;1654;5;47;7;965;8;0
Ourense;*Prado;01/09/2025 0:00:00;17.6;26.24;33.7;17;10.7;5.4;23;31;13.3;27;-61;75;99;44;54;200;1535;1;35;21;**;7;0
Ourense;Remuíño;01/09/2025 0:00:00;16.8;26.6;34.7;19;9.6;4.0;23;20;11.0;28;-69;74;96;39;**;**;1425;5;34;9;**;7;0
Ourense;*Riós;01/09/2025 0:00:00;16.0;22.77;32.4;18;10.2;5.4;9;24;8.6;10;-90;**;**;**;64;238;1780;5;45;27;**;7;0
Ourense;San Xoán de Río;01/09/2025 0:00:00;13.7;20.07;30.8;18;8.4;1.5;21;23;5.1;11;-82;73;92;45;55;206;1630;13;55;10;904;11;0
Ourense;Serra do Eixe;01/09/2025 0:00:00;13.4;19.21;29.5;18;8.6;3.4;21;32;8.9;28;-71;72;91;45;56;208;1566;13;84;7;883;11;0
Ourense;Verín-Vilamaior;01/09/2025 0:00:00;17.3;25.68;35.7;18;10.2;4.7;23;31;18.4;28;-88;64;90;36;62;231;1729;5;63;28;957;6;0
Ourense;Verín-Vilela;01/09/2025 0:00:00;16.2;26.95;36.7;18;6.4;0.0;23;31;21.4;28;-90;72;100;31;62;231;1758;4;43;6;**;5;1
Ourense;Viana do Bolo;01/09/2025 0:00:00;15.0;23.31;33.0;18;7.6;1.7;23;3;1.8;28;-102;68;93;38;53;196;1596;5;48;6;923;5;0
Ourense;Xares;01/09/2025 0:00:00;11.7;17.3;26.1;16;6.9;0.7;21;21;4.1;10;--;--;--;--;--;--;--;--;--;--;--;13;0
Ourense;Xinzo;01/09/2025 0:00:00;15.1;23.78;34.2;18;**;**;26;13;6.6;28;--;73;98;39;--;--;--;8;58;27;948;7;**
Ourense;Xurés;01/09/2025 0:00:00;14.3;21.79;30.7;18;7.9;2.7;23;39;6.2;28;--;--;--;--;--;--;--;--;--;--;--;13;0
Pontevedra;*A Armenteira;01/09/2025 0:00:00;15.5;20.99;27.4;17;10.2;5.3;22;124;19.7;11;38;84;97;61;52;191;1491;5;47;3;**;15;0
Pontevedra;A Granxa;01/09/2025 0:00:00;16.9;25.13;31.2;19;9.9;3.4;26;108;38.2;28;13;80;98;49;55;206;1538;2;45;6;1015;15;0
Pontevedra;A Lanzada;01/09/2025 0:00:00;17.7;21.96;25.4;30;13.6;8.5;26;64;21.6;27;-41;79;95;57;63;235;1684;15;59;3;**;15;0
Pontevedra;*As Eiras;01/09/2025 0:00:00;17.3;23.41;26.2;29;11.8;6.0;26;79;24.8;7;--;87;100;59;59;220;1621;3;32;27;1015;13;0
Pontevedra;Atios;01/09/2025 0:00:00;16.9;24.65;31.3;19;10.3;4.8;26;74;11.4;7;-19;84;100;51;52;195;1549;4;43;27;**;13;0
Pontevedra;Baiona;01/09/2025 0:00:00;17.7;21.66;24.2;6;13.6;9.8;26;75;28.7;27;-57;78;94;55;64;237;1712;8;51;7;**;13;0
Pontevedra;*Barrantes;01/09/2025 0:00:00;16.8;22.58;26.1;30;**;**;26;83;20.3;27;-7;82;95;59;57;213;1582;3;41;28;**;16;**
Pontevedra;Cabo Udra;01/09/2025 0:00:00;17.9;21.98;23.9;29;14.8;12.1;22;53;11.8;27;-51;77;92;56;58;214;1575;14;62;3;**;15;0
Pontevedra;Caldas de Reis;01/09/2025 0:00:00;16.6;21.81;27.4;17;12.6;8.8;22;97;13.3;27;9;79;95;56;43;161;1408;5;47;28;988;16;0
Pontevedra;*Camanzo;01/09/2025 0:00:00;16.8;23.58;30.0;19;11.2;6.0;26;42;7.0;20;-28;81;98;55;**;**;1292;4;45;7;995;13;0
Pontevedra;Cangas-Porto;01/09/2025 0:00:00;17.9;21.29;24.9;16;14.5;11.0;22;56;11.6;10;**;76;89;57;**;**;**;8;51;28;**;14;0
Pontevedra;Castro Vicaludo;01/09/2025 0:00:00;16.3;19.44;26.8;19;13.3;9.2;23;115;30.0;7;25;**;**;**;61;226;1703;16;86;28;964;14;0
Pontevedra;Castrove;01/09/2025 0:00:00;16.0;19.87;26.5;17;12.8;8.8;22;180;29.2;11;83;77;91;58;50;184;1548;12;63;28;960;16;0
Pontevedra;*Cequeliños;01/09/2025 0:00:00;17.6;24.76;31.3;19;12.1;7.6;22;38;8.0;10;-67;76;98;44;56;207;1597;5;43;6;**;13;0
Pontevedra;Corón;01/09/2025 0:00:00;17.7;21.02;25.2;30;14.7;10.6;26;93;22.7;27;-14;80;94;59;62;232;1722;15;62;28;1017;16;0
Pontevedra;*Entenza;01/09/2025 0:00:00;17.7;24.69;30.3;19;11.9;6.9;22;43;11.0;9;-54;80;99;48;55;203;1565;2;32;28;**;11;0
Pontevedra;Forcarei;01/09/2025 0:00:00;14.6;19.63;27.3;18;10.5;6.4;22;99;14.5;3;10;84;97;62;54;199;1567;14;63;6;**;16;0
Pontevedra;Fornelos de Montes;01/09/2025 0:00:00;15.8;19.92;27.7;19;12.4;7.7;22;118;21.2;3;14;74;90;54;54;199;1589;15;85;28;938;14;0
Pontevedra;Gargamala;01/09/2025 0:00:00;17.3;24.03;30.6;19;11.9;7.5;22;107;21.6;10;8;80;97;51;57;210;1572;3;59;28;**;14;0
Pontevedra;Illas Cíes;01/09/2025 0:00:00;17.9;21.42;24.3;24;15.2;12.5;22;46;8.7;27;-53;82;94;64;**;**;1810;11;62;3;**;15;0
Pontevedra;Lalín;01/09/2025 0:00:00;15.5;21.78;30.8;19;10.2;6.3;22;26;7.4;21;**;78;97;47;**;**;**;8;52;6;**;11;0
Pontevedra;Lourizán;01/09/2025 0:00:00;17.0;22.37;26.0;29;12.6;8.2;26;83;14.7;10;-12;84;98;61;44;165;1580;1;27;2;1013;15;0
Pontevedra;*Meder;01/09/2025 0:00:00;18.0;25.83;33.2;19;12.2;7.8;22;52;10.1;1;**;76;98;43;**;**;**;0;31;28;1002;12;0
Pontevedra;Monte Aloia;01/09/2025 0:00:00;16.2;21.07;28.4;17;12.4;8.2;23;124;27.5;7;29;81;96;59;49;181;1538;7;49;6;964;14;0
Pontevedra;Mouriscade;01/09/2025 0:00:00;14.9;22.71;31.8;18;7.6;1.3;23;29;7.9;28;-73;78;100;46;57;214;1656;6;54;6;960;11;0
Pontevedra;O Viso;01/09/2025 0:00:00;16.9;22.08;26.9;19;12.9;9.3;22;105;17.8;10;7;76;92;54;56;208;1520;7;58;27;988;15;0
Pontevedra;Ons;01/09/2025 0:00:00;17.2;20.69;24.3;30;14.3;11.4;22;68;20.9;27;-37;79;91;62;**;**;1778;16;69;28;1006;14;0
Pontevedra;Pazos de Borbén;01/09/2025 0:00:00;16.9;22.71;28.5;19;12.2;8.8;22;100;22.7;10;1;80;96;55;54;202;1568;6;**;28;988;15;0
Pontevedra;*Ponte Caldelas;01/09/2025 0:00:00;16.1;21.38;27.4;19;11.4;7.1;9;97;19.0;10;7;82;96;61;52;193;1470;4;38;6;978;16;0
Pontevedra;Pontevedra-Campolongo;01/09/2025 0:00:00;17.9;24.18;27.4;19;12.9;8.0;22;72;15.1;10;**;79;99;51;**;**;**;2;37;3;**;15;0
Pontevedra;Porto de Marín;01/09/2025 0:00:00;18.5;22.67;25.2;30;14.8;11.1;26;68;15.6;10;-36;81;98;52;60;225;1665;8;54;3;1017;15;0
Pontevedra;Porto de Vigo;01/09/2025 0:00:00;18.5;21.87;25.6;29;15.7;12.6;22;63;10.5;10;-46;78;93;60;62;229;1709;8;49;28;1017;15;0
Pontevedra;Rebordelo;01/09/2025 0:00:00;15.1;21.24;27.0;18;9.2;4.3;26;146;26.3;11;58;84;99;59;55;203;1520;5;50;28;976;16;0
Pontevedra;San Nomedio;01/09/2025 0:00:00;16.2;20.84;28.9;19;12.7;7.9;22;110;22.6;10;--;**;**;**;51;187;1414;15;94;28;**;14;0
Pontevedra;Sanxenxo;01/09/2025 0:00:00;17.9;22.45;25.6;30;13.9;10.1;22;73;13.9;27;-28;79;93;58;56;209;1616;4;39;27;1015;15;0
Pontevedra;Serra do Faro;01/09/2025 0:00:00;13.7;18.84;28.6;17;9.8;5.3;22;50;12.5;27;--;75;90;50;52;194;1513;--;--;--;--;14;0
Pontevedra;*Simes;01/09/2025 0:00:00;17.0;22.69;27.0;17;11.8;7.3;23;91;13.7;10;--;82;96;60;55;203;1542;--;--;--;**;16;0
Pontevedra;Sobrada;01/09/2025 0:00:00;17.6;24.21;29.5;17;12.4;6.9;26;76;26.8;7;--;82;98;53;56;210;1621;5;40;27;1012;15;0
Pontevedra;*Torrequintáns;01/09/2025 0:00:00;17.7;22.97;27.3;30;12.8;8.0;26;69;14.5;27;-16;86;99;64;56;207;1625;**;**;2;1013;15;0
Pontevedra;*Tremoedo;01/09/2025 0:00:00;17.1;22.36;27.1;30;12.3;7.4;22;102;21.2;27;**;79;95;56;**;**;**;2;32;28;1011;16;0
Pontevedra;Vigo;01/09/2025 0:00:00;17.9;22.65;25.8;17;14.1;9.7;22;98;14.5;1;**;74;90;52;**;**;**;**;**;**;**;15;0
Pontevedra;Vigo-Campus;01/09/2025 0:00:00;16.5;20;26.2;19;13.6;9.1;22;140;35.0;27;43;76;90;56;56;208;1598;7;64;7;965;14;0
Pontevedra;Xesteiras;01/09/2025 0:00:00;14.9;18.12;24.8;17;11.9;8.1;23;246;35.6;11;**;83;96;64;**;**;**;22;98;28;937;17;0
