[Provincia];[NombreEstacion];[InstanteLectura];[TA];[TMAXMED];[TMAX];[FTMAX];[TMINmed];[TMIN];[FTMIN];[PP];[PPMAX];[FPPMAX];[BHC];[HRMED];[HRMAX];[HRMIN];[INS];[HSOL];[IRD];[VV];[GT];[FGTMAX];[PR];[NDPP];[NDX]
Lugo;Riotorto;01/07/2025 0:00:00;18.9;23.44;28.5;12;15.5;11.2;15;25;10.3;19;-96;84;99;61;38;177;1878;7;58;19;**;9;0
Lugo;Sambreixo;01/07/2025 0:00:00;17.5;23.36;33.7;16;12.5;7.2;15;19;15.6;19;**;83;99;60;53;245;2228;**;**;**;**;5;0
Lugo;*San Clodio;01/07/2025 0:00:00;22.8;31.58;40.0;16;15.2;9.7;25;5;5.0;20;**;64;92;36;**;**;**;4;32;20;988;1;0
Lugo;*San Fiz;01/07/2025 0:00:00;20.3;27.31;37.0;16;14.9;11.4;25;8;5.0;19;-145;74;94;50;49;228;2200;4;46;19;973;4;0
Lugo;Santa Cruz;01/07/2025 0:00:00;19.5;23.76;27.5;12;15.3;9.7;15;21;6.4;2;-96;80;96;62;36;170;1778;6;50;19;**;11;0
Lugo;Serra Vacaloura;01/07/2025 0:00:00;16.9;23.86;34.8;16;12.3;10.1;24;17;6.3;3;-107;89;100;63;**;**;2524;24;80;28;**;8;0
Lugo;Ventosa;01/07/2025 0:00:00;17.1;23.93;33.1;16;12.0;8.0;25;55;32.4;12;-104;76;95;49;64;294;2483;9;61;19;916;9;0
Lugo;*Vilamor;01/07/2025 0:00:00;20.0;24.18;28.5;22;16.7;12.5;15;32;14.5;2;-77;90;100;73;35;164;1708;6;46;19;**;12;0
Lugo;*Xabrega;01/07/2025 0:00:00;21.3;30.63;38.1;16;14.4;10.0;25;8;4.3;20;-156;70;93;40;**;**;2315;4;51;19;981;3;0
Ourense;A Mezquita;01/07/2025 0:00:00;19.6;26.82;32.7;16;12.2;6.3;24;6;3.4;20;-197;61;90;34;75;344;2843;9;52;4;**;2;0
Ourense;*A Portela;01/07/2025 0:00:00;23.4;32.63;39.7;16;15.6;10.6;24;6;3.2;3;-201;57;86;28;76;348;2622;5;35;17;**;2;0
Ourense;*A Trabe;01/07/2025 0:00:00;21.6;29.03;35.0;16;14.4;8.4;21;22;17.8;3;-185;63;88;38;82;374;2853;4;40;21;929;2;0
Ourense;Alto do Rodicio;01/07/2025 0:00:00;17.7;24.78;33.4;16;12.0;8.9;24;22;13.4;20;-149;77;98;48;70;321;2714;12;52;28;908;4;0
Ourense;Amiudal;01/07/2025 0:00:00;19.9;27.88;35.0;16;13.9;11.8;25;12;12.7;19;-167;72;96;42;68;312;2574;8;54;19;955;1;0
Ourense;As Petarelas;01/07/2025 0:00:00;22.7;32.28;39.1;16;14.6;10.2;24;24;19.3;12;**;64;96;31;75;344;2758;**;**;**;**;4;0
Ourense;Baltar;01/07/2025 0:00:00;19.4;27.75;35.3;16;10.8;4.8;24;8;4.4;20;-188;62;99;28;74;338;2728;8;52;8;927;4;0
Ourense;Cabeza de Manzaneda;01/07/2025 0:00:00;15.3;20.74;27.5;16;10.9;4.2;21;13;9.1;20;--;66;91;40;74;338;2638;--;0;1;830;4;0
Ourense;*Calvos;01/07/2025 0:00:00;17.9;26.23;32.6;16;9.3;3.5;25;9;5.2;20;-186;64;100;**;71;327;2657;7;38;19;**;4;0
Ourense;Casaio;01/07/2025 0:00:00;18.4;24.6;31.1;1;13.2;8.1;21;23;16.7;5;**;61;86;35;**;**;**;5;51;3;**;4;0
Ourense;*Corzos;01/07/2025 0:00:00;17.6;25.17;31.8;16;10.7;5.2;24;13;7.9;3;**;69;94;42;**;**;**;5;32;20;**;4;0
Ourense;Entrimo;01/07/2025 0:00:00;20.5;28.66;35.1;15;14.1;9.7;24;17;9.2;19;**;74;96;48;51;234;2290;**;**;**;**;4;0
Ourense;*EVEGA Leiro;01/07/2025 0:00:00;22.4;32.41;39.4;1;13.8;9.7;25;5;5.2;19;**;65;94;34;**;**;**;1;27;19;1005;2;0
Ourense;Gandarela;01/07/2025 0:00:00;19.9;28.84;35.1;16;13.4;10.5;24;13;6.2;19;-162;79;100;44;64;292;2563;4;43;19;947;4;0
Ourense;Lardeira;01/07/2025 0:00:00;16.6;22.57;29.0;1;11.8;5.1;21;43;33.1;5;-173;65;90;40;75;343;2822;14;70;4;843;3;0
Ourense;Larouco;01/07/2025 0:00:00;22.1;30.94;38.5;16;14.3;9.2;24;8;5.4;3;--;66;97;32;**;**;**;6;42;20;956;3;0
Ourense;Laza;01/07/2025 0:00:00;21.7;30.68;38.1;16;13.5;9.1;25;3;3.4;20;-200;62;92;31;76;348;2704;7;41;7;**;1;0
Ourense;Monte Medo;01/07/2025 0:00:00;20.1;28.69;36.7;16;12.9;9.1;25;11;7.9;20;**;70;98;38;66;306;2786;**;**;**;**;4;0
Ourense;O Invernadeiro;01/07/2025 0:00:00;19.3;27.71;33.8;16;10.8;5.5;24;16;7.7;5;-186;65;92;37;79;361;2891;8;45;1;903;4;0
Ourense;Ourense;01/07/2025 0:00:00;23.5;33.13;40.2;16;16.2;12.1;24;6;3.6;20;**;57;85;30;**;**;**;**;**;**;**;3;0
Ourense;Ourense-Estacións;01/07/2025 0:00:00;23.7;32.16;38.6;16;16.8;13.0;25;8;4.8;20;-188;61;86;36;70;322;2538;5;43;24;1001;3;0
Ourense;*Pazo de Fontefiz;01/07/2025 0:00:00;20.9;28.38;36.5;16;15.0;11.8;22;12;7.6;19;-164;67;90;40;64;293;2383;6;40;24;**;3;0
Ourense;*Ponte Boga;01/07/2025 0:00:00;20.9;29.1;37.3;16;14.7;9.7;25;6;3.7;20;-169;75;100;41;62;287;2497;5;34;11;964;3;0
Ourense;*Prado;01/07/2025 0:00:00;22.6;31.47;37.5;16;14.9;11.2;25;5;3.4;19;-148;68;95;41;65;301;2418;1;28;5;**;3;0
Ourense;Remuíño;01/07/2025 0:00:00;22.1;32.15;38.5;4;13.9;10.4;25;10;4.8;5;-129;64;93;34;**;**;2236;6;36;19;**;3;0
Ourense;*Riós;01/07/2025 0:00:00;21.2;28.87;35.1;16;13.9;8.7;21;5;5.2;20;-203;60;89;33;81;371;2844;5;30;20;**;1;0
Ourense;San Xoán de Río;01/07/2025 0:00:00;17.8;25.13;33.9;16;11.8;7.3;24;7;4.4;20;-167;74;98;45;70;321;2650;13;42;19;903;5;0
Ourense;Serra do Eixe;01/07/2025 0:00:00;17.8;24.61;32.1;16;12.4;7.8;21;8;7.4;20;-172;71;96;42;73;336;2662;10;55;20;882;2;0
Ourense;Verín-Vilamaior;01/07/2025 0:00:00;22.2;30.73;37.6;16;14.6;10.7;21;6;4.0;5;-196;62;89;34;75;346;2717;6;40;23;955;3;0
Ourense;Verín-Vilela;01/07/2025 0:00:00;22.1;31.84;38.5;16;12.2;7.6;25;3;3.0;20;-195;67;99;31;79;362;2772;4;40;23;**;2;0
Ourense;Viana do Bolo;01/07/2025 0:00:00;19.6;27.95;34.5;16;12.0;6.7;24;6;4.5;3;-174;70;96;40;68;310;2621;4;38;18;922;3;0
Ourense;Xares;01/07/2025 0:00:00;16.1;21.1;27.1;16;11.3;3.9;21;15;7.8;12;-179;61;86;38;79;362;2868;17;78;4;828;6;0
Ourense;Xinzo;01/07/2025 0:00:00;19.9;28.57;36.6;16;11.3;6.2;25;4;3.0;20;-142;73;100;40;56;258;2022;9;44;4;947;3;0
Ourense;Xurés;01/07/2025 0:00:00;18.9;25.55;31.6;16;12.6;7.3;24;15;9.8;20;--;72;96;44;74;--;2739;12;61;4;899;5;0
Pontevedra;*A Armenteira;01/07/2025 0:00:00;19.3;25.6;31.6;15;13.8;9.5;14;13;10.0;19;-141;76;93;56;**;**;2398;5;43;19;**;4;0
Pontevedra;A Granxa;01/07/2025 0:00:00;22.5;31.05;37.0;8;14.4;10.9;26;11;10.0;19;-156;67;96;41;**;**;2454;4;38;17;1013;2;0
Pontevedra;A Lanzada;01/07/2025 0:00:00;21.3;26.31;32.6;8;17.1;14.6;14;6;2.6;19;-175;70;86;52;73;312;2516;21;67;8;**;3;0
Pontevedra;*As Eiras;01/07/2025 0:00:00;22.4;29.14;35.5;30;16.2;12.7;22;7;6.8;19;-173;73;96;48;**;**;2646;5;33;19;1012;2;0
Pontevedra;Atios;01/07/2025 0:00:00;22.0;29.78;35.8;8;14.4;10.5;24;11;10.4;19;-167;73;99;46;70;323;2548;5;37;2;**;3;0
Pontevedra;Baiona;01/07/2025 0:00:00;20.7;24.41;29.8;8;17.0;13.5;24;8;8.9;19;-171;72;87;55;75;347;2660;10;50;19;**;1;0
Pontevedra;*Barrantes;01/07/2025 0:00:00;21.1;27.05;33.3;15;15.5;10.7;14;9;7.0;19;--;72;88;54;--;--;--;6;45;7;**;3;0
Pontevedra;Cabo Udra;01/07/2025 0:00:00;20.5;25.46;31.6;8;16.8;15.0;14;9;9.3;19;-166;70;85;51;**;**;2485;17;70;19;**;1;0
Pontevedra;Caldas de Reis;01/07/2025 0:00:00;19.7;26.15;32.6;16;15.2;12.6;24;19;15.5;19;-134;74;91;51;53;245;2216;7;50;2;987;4;0
Pontevedra;*Camanzo;01/07/2025 0:00:00;20.5;27.37;35.4;16;15.0;11.3;15;3;3.5;19;-154;76;94;53;58;267;2270;5;48;19;994;2;0
Pontevedra;Cangas-Porto;01/07/2025 0:00:00;21.2;25.48;33.0;8;17.7;15.8;14;8;6.3;19;**;69;83;52;**;**;**;11;55;2;**;3;0
Pontevedra;Castro Vicaludo;01/07/2025 0:00:00;19.5;24.08;30.9;3;15.2;12.8;19;17;16.0;19;-172;71;90;49;71;327;2687;17;70;19;962;2;0
Pontevedra;Castrove;01/07/2025 0:00:00;18.9;24.15;30.7;16;14.3;12.1;24;19;16.0;19;-131;74;91;54;63;292;2478;15;71;28;958;5;0
Pontevedra;*Cequeliños;01/07/2025 0:00:00;22.4;30.24;36.5;15;16.2;12.1;22;19;11.2;19;-162;67;92;40;**;**;2517;5;41;19;**;3;0
Pontevedra;Corón;01/07/2025 0:00:00;20.3;23.92;29.9;4;17.2;14.5;14;13;11.7;19;-161;72;86;57;72;333;2620;25;71;29;1016;3;0
Pontevedra;*Entenza;01/07/2025 0:00:00;22.9;30.42;36.5;8;16.3;13.0;22;11;9.0;19;-179;67;93;40;65;298;2617;3;33;23;**;2;0
Pontevedra;Forcarei;01/07/2025 0:00:00;17.6;23.68;31.7;16;12.6;10.1;14;27;21.4;19;-119;85;100;61;64;296;2486;13;62;19;**;7;0
Pontevedra;Fornelos de Montes;01/07/2025 0:00:00;19.9;25.55;32.3;5;15.1;10.9;23;29;25.5;19;-163;69;87;49;69;318;2612;16;82;29;937;4;0
Pontevedra;Gargamala;01/07/2025 0:00:00;22.2;30.11;36.1;5;15.6;12.2;22;18;17.6;19;-169;69;94;41;67;307;2567;4;49;29;**;3;0
Pontevedra;Illas Cíes;01/07/2025 0:00:00;20.6;24.9;32.4;8;17.3;15.6;12;8;7.8;19;-173;75;88;58;73;337;2692;11;66;19;**;2;0
Pontevedra;Lalín;01/07/2025 0:00:00;18.6;25.64;34.4;16;13.1;9.3;26;10;7.8;19;**;78;100;48;**;**;**;9;49;28;**;3;0
Pontevedra;Lourizán;01/07/2025 0:00:00;21.5;27.88;34.7;30;16.6;13.5;14;7;7.1;19;-177;71;87;51;58;268;2642;2;34;19;1012;2;0
Pontevedra;*Meder;01/07/2025 0:00:00;23.0;31.67;37.0;15;16.1;13.0;24;14;11.4;19;**;64;91;36;**;**;**;1;31;19;1000;3;0
Pontevedra;Monte Aloia;01/07/2025 0:00:00;20.2;26.89;33.6;3;15.1;13.0;19;20;19.3;19;-161;74;94;52;67;307;2625;6;46;19;962;2;0
Pontevedra;Mouriscade;01/07/2025 0:00:00;18.7;26.45;35.1;16;11.5;6.2;15;10;9.4;19;-155;76;98;49;64;297;2520;5;39;19;960;3;0
Pontevedra;O Viso;01/07/2025 0:00:00;21.1;27.66;34.2;30;15.8;13.6;18;12;12.4;19;-168;66;86;45;**;**;2533;8;51;19;987;2;0
Pontevedra;Ons;01/07/2025 0:00:00;19.5;23.74;30.9;4;16.3;14.4;14;9;6.5;19;-171;73;85;59;76;349;2689;23;73;2;1004;3;0
Pontevedra;Pazos de Borbén;01/07/2025 0:00:00;21.3;28.47;34.4;8;15.3;13.0;18;18;17.1;19;-161;70;93;**;**;**;2529;8;52;29;986;4;0
Pontevedra;*Ponte Caldelas;01/07/2025 0:00:00;20.8;26.91;33.5;5;15.2;11.0;22;17;15.4;19;-150;71;90;52;**;**;2432;5;42;29;977;3;0
Pontevedra;Pontevedra-Campolongo;01/07/2025 0:00:00;22.6;28.91;34.7;5;17.5;14.6;18;7;7.4;19;**;64;85;43;**;**;**;5;40;5;**;1;0
Pontevedra;Porto de Marín;01/07/2025 0:00:00;22.7;27.29;33.7;8;19.1;15.9;14;9;9.1;19;-187;70;89;47;70;324;2578;12;69;19;1015;1;0
Pontevedra;Porto de Vigo;01/07/2025 0:00:00;21.8;26.27;33.3;8;18.5;16.7;19;6;5.3;19;-186;71;85;55;75;345;2678;11;54;2;1015;2;0
Pontevedra;Rebordelo;01/07/2025 0:00:00;19.9;26.27;33.0;8;13.7;9.4;22;16;14.3;19;-151;73;93;52;63;292;2411;8;53;28;974;4;0
Pontevedra;San Nomedio;01/07/2025 0:00:00;20.6;27.12;33.7;4;15.4;11.7;21;23;20.1;19;-163;64;85;40;66;304;2382;12;**;29;**;3;0
Pontevedra;Sanxenxo;01/07/2025 0:00:00;21.7;27.2;33.8;8;17.2;14.0;14;9;6.8;19;-150;70;85;53;66;302;2508;6;40;19;1013;2;0
Pontevedra;Serra do Faro;01/07/2025 0:00:00;16.9;23.07;32.1;16;11.9;9.2;20;18;12.2;19;--;75;96;51;65;299;2466;--;--;--;--;7;0
Pontevedra;*Simes;01/07/2025 0:00:00;20.9;27.1;33.2;15;15.0;11.7;14;9;7.8;19;--;74;91;55;**;**;2429;--;--;--;**;3;0
Pontevedra;Sobrada;01/07/2025 0:00:00;22.5;28.94;35.7;8;16.8;13.4;21;13;12.0;19;--;71;91;48;**;--;2652;8;55;31;1010;2;0
Pontevedra;*Torrequintáns;01/07/2025 0:00:00;21.6;27.64;33.8;15;16.7;12.7;14;6;5.8;19;-167;76;92;57;65;300;2492;6;43;29;1012;2;0
Pontevedra;*Tremoedo;01/07/2025 0:00:00;21.2;27.22;33.7;4;16.1;12.0;14;9;7.4;19;**;68;86;49;**;**;**;3;34;19;1010;3;0
Pontevedra;Vigo;01/07/2025 0:00:00;22.0;27.55;34.2;8;17.3;14.3;14;9;9.2;19;**;64;82;46;**;**;**;**;**;**;**;1;0
Pontevedra;Vigo-Campus;01/07/2025 0:00:00;19.9;24.64;30.9;8;15.6;13.0;24;18;18.6;19;-161;71;89;52;71;326;2607;7;56;19;964;2;0
Pontevedra;Xesteiras;01/07/2025 0:00:00;17.0;22.07;29.5;16;13.2;10.7;24;30;24.0;19;**;88;99;66;**;**;**;31;101;2;936;6;0
