[Provincia];[NombreEstacion];[InstanteLectura];[TA];[TMAXMED];[TMAX];[FTMAX];[TMINmed];[TMIN];[FTMIN];[PP];[PPMAX];[FPPMAX];[BHC];[HRMED];[HRMAX];[HRMIN];[INS];[HSOL];[IRD];[VV];[GT];[FGTMAX];[PR];[NDPP];[NDX]
A Coruña;*Coto Muiño;01/11/2025 0:00:00;10.8;14;18.4;4;7.8;-0.3;22;614;98.7;12;**;88;93;75;**;**;**;2;43;11;**;28;1
A Coruña;*Guísamo;01/11/2025 0:00:00;11.9;15.07;20.2;4;9.3;4.0;22;204;30.6;29;**;84;98;62;**;**;**;6;48;4;994;26;0
A Coruña;*Lesende;01/11/2025 0:00:00;11.8;15.14;19.1;4;9.1;2.7;22;631;93.7;5;510;97;100;83;24;71;512;7;55;5;997;23;0
A Coruña;Lira;01/11/2025 0:00:00;12.8;15.14;20.4;4;10.8;6.6;20;383;77.7;12;343;87;96;75;30;89;575;28;106;11;**;21;0
A Coruña;Mabegondo;01/11/2025 0:00:00;12.0;15.82;21.3;4;8.4;0.0;22;202;25.8;13;171;93;100;76;29;86;562;8;68;5;1005;25;1
A Coruña;Malpica;01/11/2025 0:00:00;12.8;15.57;20.2;4;10.8;5.7;22;254;44.9;12;226;94;100;81;29;84;555;22;99;6;996;26;0
A Coruña;Marco da Curra;01/11/2025 0:00:00;8.8;11.34;17.1;4;6.7;2.1;21;277;42.1;6;246;89;96;76;23;68;503;21;95;11;940;25;0
A Coruña;Melide;01/11/2025 0:00:00;9.3;13.77;20.0;4;5.5;-1.8;22;286;45.6;5;260;90;97;72;21;62;482;4;43;4;960;22;4
A Coruña;Muralla;01/11/2025 0:00:00;9.1;10.95;15.4;4;7.6;3.2;20;639;89.1;12;466;97;100;88;**;**;442;23;103;5;939;24;0
A Coruña;O Fieitoso;01/11/2025 0:00:00;12.0;14.94;19.8;4;9.6;3.4;22;567;74.9;12;471;92;100;76;25;69;522;5;58;11;997;22;0
A Coruña;*O Val;01/11/2025 0:00:00;13.0;16.43;21.5;4;9.8;2.1;22;319;52.1;29;**;90;100;75;**;**;**;4;47;6;1006;24;0
A Coruña;Olas;01/11/2025 0:00:00;9.8;13.12;18.1;4;7.0;-0.1;22;317;34.6;29;--;92;98;78;26;77;526;14;81;11;**;25;1
A Coruña;*Ordes;01/11/2025 0:00:00;10.6;14.41;20.2;4;6.9;-1.0;22;308;54.3;13;**;90;96;75;**;**;**;2;43;4;985;23;2
A Coruña;*Paramos;01/11/2025 0:00:00;10.6;13.24;18.0;4;8.1;2.3;22;555;56.4;16;**;95;100;83;**;**;**;6;52;4;972;26;0
A Coruña;*Pazo de Galegos;01/11/2025 0:00:00;11.2;15.36;21.6;4;7.7;-0.6;22;289;35.5;12;259;94;100;74;26;76;543;2;37;11;**;21;1
A Coruña;Punta Candieira;01/11/2025 0:00:00;12.5;14.32;20.8;4;10.6;7.0;22;127;32.7;29;73;81;94;68;27;80;532;39;130;4;983;23;0
A Coruña;Punta Langosteira;01/11/2025 0:00:00;14.3;16.1;22.3;4;12.0;7.1;21;106;16.5;13;**;75;88;62;27;80;533;25;123;4;1012;21;0
A Coruña;Río do Sol;01/11/2025 0:00:00;9.4;11.76;16.1;4;7.5;2.9;22;448;50.6;12;431;98;100;89;21;61;456;20;107;4;952;27;0
A Coruña;*Rus;01/11/2025 0:00:00;11.9;15.6;20.0;4;8.9;1.3;22;266;39.8;12;**;94;100;77;**;**;**;2;44;4;999;23;0
A Coruña;Sálvora-Pazo;01/11/2025 0:00:00;14.1;16.07;20.8;4;12.3;7.6;22;335;60.1;13;295;89;98;76;33;98;621;23;101;4;**;18;0
A Coruña;Santiago-EOAS;01/11/2025 0:00:00;11.1;14.38;20.1;4;8.3;1.3;22;387;81.5;13;--;90;98;74;23;67;477;12;78;4;986;23;0
A Coruña;Santiago-San Lázaro;01/11/2025 0:00:00;10.8;13.85;19.9;4;8.0;0.3;22;358;69.8;13;331;94;100;78;26;77;519;6;89;7;980;24;**
A Coruña;Sergude;01/11/2025 0:00:00;10.8;14.95;20.9;4;7.4;0.0;22;348;43.7;12;**;94;100;76;26;75;531;6;48;11;989;23;1
A Coruña;Serra da Faladoira;01/11/2025 0:00:00;9.5;12.06;17.5;4;7.5;3.4;22;282;46.4;24;256;94;100;80;27;78;549;21;92;5;948;27;0
Lugo;A Pontenova;01/11/2025 0:00:00;10.8;14.24;22.3;5;8.1;0.4;22;195;27.1;29;**;80;91;64;22;64;494;18;111;5;**;21;0
Lugo;Abradelo;01/11/2025 0:00:00;8.2;11.3;18.7;3;5.6;-1.5;22;222;33.1;5;**;82;93;67;22;65;497;**;**;**;**;24;1
Lugo;*Alto do Faro;01/11/2025 0:00:00;7.6;10.19;15.8;4;5.3;-0.6;22;329;69.1;5;**;96;99;84;**;**;**;5;45;7;919;21;2
Lugo;*Alto do Poio;01/11/2025 0:00:00;4.6;6.83;14.0;3;2.5;-3.7;21;399;43.5;5;**;88;94;78;**;**;**;**;**;**;**;24;6
Lugo;Ancares;01/11/2025 0:00:00;4.6;7.3;15.1;3;2.3;-3.2;22;242;35.6;13;203;91;98;77;21;53;441;25;132;12;862;24;9
Lugo;*Borreiros;01/11/2025 0:00:00;12.7;16.99;23.3;4;9.3;1.4;22;158;28.2;6;121;84;96;66;26;77;537;4;48;5;1007;23;0
Lugo;Bóveda;01/11/2025 0:00:00;9.6;13.7;20.0;5;6.2;-2.4;22;194;40.5;5;161;89;98;69;25;72;525;6;59;11;965;19;2
Lugo;Burela;01/11/2025 0:00:00;11.5;14.13;20.5;4;9.5;5.0;20;124;33.0;29;71;81;94;65;30;87;559;23;120;5;966;18;0
Lugo;Campus Lugo;01/11/2025 0:00:00;9.6;14.2;20.1;4;6.3;-1.1;21;188;36.3;5;158;91;100;67;20;59;486;5;55;11;969;21;2
Lugo;Castro R. de Lea;01/11/2025 0:00:00;9.8;13.71;19.6;4;6.5;-0.7;21;196;27.7;16;**;89;98;70;26;77;552;**;**;**;964;20;2
Lugo;Conchada;01/11/2025 0:00:00;8.5;12.02;17.8;3;5.9;-0.7;22;167;22.3;6;**;93;99;79;25;73;524;12;73;13;936;17;1
Lugo;Corno do Boi;01/11/2025 0:00:00;8.2;11;17.9;4;6.1;1.5;20;372;62.0;5;345;92;98;78;26;76;528;15;78;4;**;27;0
Lugo;Cospeito;01/11/2025 0:00:00;9.6;13.65;19.7;5;5.9;-1.3;21;190;29.3;6;159;90;99;68;25;73;524;7;68;11;**;22;2
Lugo;Courel;01/11/2025 0:00:00;8.4;11.42;19.0;3;5.8;-0.8;22;297;37.3;24;--;85;97;67;22;65;480;10;89;12;927;18;1
Lugo;Feiranova-Santaballa;01/11/2025 0:00:00;9.4;13.19;19.3;4;6.1;-2.1;22;209;32.9;6;184;97;99;84;24;71;514;7;58;5;959;22;2
Lugo;Fontaneira;01/11/2025 0:00:00;6.8;9.49;17.1;5;4.7;-1.2;22;312;39.9;6;284;92;98;79;27;78;528;18;86;5;903;25;2
Lugo;Foz;01/11/2025 0:00:00;12.8;16.3;23.0;4;9.6;1.8;22;113;24.9;29;54;76;91;59;31;91;593;16;85;11;1006;19;0
Lugo;Fragavella;01/11/2025 0:00:00;9.2;11.81;18.1;4;6.5;-0.6;22;226;32.1;17;189;87;95;72;26;75;532;22;106;5;945;24;2
Lugo;Guitiriz-Mirador;01/11/2025 0:00:00;8.6;11.07;17.3;4;6.6;2.3;22;262;44.8;6;237;94;99;78;10;28;370;12;68;4;936;25;0
Lugo;Labrada;01/11/2025 0:00:00;8.7;11.33;16.8;4;6.5;0.2;22;368;52.6;6;339;90;98;76;23;68;490;15;81;5;**;25;0
Lugo;*Lourenzá;01/11/2025 0:00:00;12.6;16.68;23.4;4;9.1;0.8;22;127;17.1;29;**;80;92;62;**;**;**;6;54;11;**;20;0
Lugo;Marroxo;01/11/2025 0:00:00;8.9;12.06;19.2;4;6.2;-0.5;22;109;27.4;5;73;87;98;70;28;81;546;13;75;5;942;15;1
Lugo;*Míllara;01/11/2025 0:00:00;10.3;14.3;20.8;4;7.3;1.2;22;247;58.7;5;**;88;99;68;**;**;**;6;72;4;**;15;0
Lugo;Monforte;01/11/2025 0:00:00;10.2;15.24;22.3;4;6.3;-1.8;22;135;26.4;5;103;87;100;59;20;60;488;3;52;4;**;15;2
Lugo;*Morelle;01/11/2025 0:00:00;9.7;14.07;20.9;5;5.9;-2.9;22;187;43.7;5;157;87;98;67;17;49;448;3;46;5;967;21;3
Lugo;O Cebreiro;01/11/2025 0:00:00;4.5;7.27;13.0;5;2.2;-3.4;22;382;52.3;13;365;96;100;87;18;52;430;12;71;24;**;26;5
Lugo;O Xipro;01/11/2025 0:00:00;8.0;11.22;18.3;5;5.3;-1.4;22;215;28.8;6;175;84;94;69;25;73;535;16;86;4;925;24;2
Lugo;O Xistral;01/11/2025 0:00:00;6.4;8.23;14.2;4;4.7;0.2;20;298;36.9;29;280;95;98;86;16;46;415;39;135;5;**;28;0
Lugo;*Olveda;01/11/2025 0:00:00;8.4;11.76;19.1;4;5.6;-0.4;22;262;57.6;5;240;93;99;77;11;32;407;5;39;24;**;19;1
Lugo;Pedro Murias;01/11/2025 0:00:00;14.2;17.61;25.3;5;11.3;5.6;21;119;23.4;24;62;75;93;56;32;94;594;12;73;7;1009;17;0
Lugo;Penedo do Galo ;01/11/2025 0:00:00;9.9;12.18;18.5;4;8.1;4.2;22;135;33.0;29;89;83;93;70;24;70;499;35;137;5;**;17;0
Lugo;Pol;01/11/2025 0:00:00;9.0;12.22;19.9;5;6.4;-0.4;22;202;25.8;6;**;86;96;70;29;83;553;10;72;4;940;24;2
Lugo;Portomarín;01/11/2025 0:00:00;9.8;13.8;20.7;5;6.3;-1.6;22;202;49.8;5;**;91;99;71;27;78;560;**;**;**;964;19;2
Lugo;Riotorto;01/11/2025 0:00:00;11.6;15.56;22.7;4;8.5;0.6;22;216;33.7;6;171;85;98;61;29;84;561;7;71;11;**;23;0
Lugo;Sambreixo;01/11/2025 0:00:00;9.1;13.19;19.1;4;5.6;-2.6;22;238;37.4;5;**;92;99;73;22;65;505;**;**;**;**;22;3
Lugo;*San Clodio;01/11/2025 0:00:00;10.5;14.79;20.4;4;7.0;-0.5;22;119;15.2;5;**;87;99;66;**;**;**;3;40;5;987;15;2
Lugo;*San Fiz;01/11/2025 0:00:00;10.2;14.1;20.7;4;7.2;0.1;22;216;54.6;5;185;90;99;71;23;67;523;5;66;7;970;17;0
Lugo;Santa Cruz;01/11/2025 0:00:00;12.5;17.09;23.0;4;8.5;-0.7;22;117;17.8;24;72;79;92;56;27;79;565;6;63;5;**;19;1
Lugo;Serra Vacaloura;01/11/2025 0:00:00;7.8;10.9;16.9;4;5.5;0.2;22;229;43.5;5;210;98;100;89;27;78;536;22;85;5;**;22;0
Lugo;Ventosa;01/11/2025 0:00:00;7.9;10.78;18.9;3;5.0;-1.7;22;194;23.5;29;156;85;97;69;26;76;511;15;92;5;911;23;2
Lugo;*Vilamor;01/11/2025 0:00:00;12.3;16.31;22.8;4;8.8;-0.6;22;159;20.7;24;114;80;93;60;27;79;544;7;57;5;**;21;1
Lugo;*Xabrega;01/11/2025 0:00:00;10.6;14.64;22.0;4;7.4;0.8;22;202;45.6;5;164;87;97;69;22;64;529;7;61;12;979;16;0
Ourense;A Mezquita;01/11/2025 0:00:00;6.9;10.06;14.5;3;4.2;-1.5;22;302;63.1;13;272;88;97;74;32;94;575;11;61;12;900;16;2
Ourense;*A Portela;01/11/2025 0:00:00;10.0;14.31;20.9;4;6.6;-1.4;22;141;23.4;5;107;82;96;61;22;64;492;**;**;12;**;17;1
Ourense;*A Trabe;01/11/2025 0:00:00;8.1;11.71;16.6;3;5.1;-1.3;22;240;47.6;5;209;89;97;75;34;99;592;4;44;12;927;15;1
Ourense;Alto do Rodicio;01/11/2025 0:00:00;6.9;9.45;16.1;4;4.6;-0.8;22;289;42.4;5;264;93;99;81;27;77;504;18;104;4;904;22;2
Ourense;Amiudal;01/11/2025 0:00:00;9.3;12.62;20.5;4;6.9;-0.2;22;436;74.8;5;407;92;99;78;27;78;561;8;70;6;952;19;1
Ourense;As Petarelas;01/11/2025 0:00:00;9.2;12.63;19.2;4;6.3;-0.9;22;150;27.2;5;**;84;97;66;22;65;490;**;**;**;**;17;1
Ourense;Baltar;01/11/2025 0:00:00;7.6;11.77;16.5;4;3.3;-4.3;22;268;67.4;13;234;86;99;62;28;84;601;9;66;15;924;15;8
Ourense;Cabeza de Manzaneda;01/11/2025 0:00:00;3.2;5.07;13.6;4;0.7;-7.1;22;308;45.6;5;--;93;99;79;28;--;526;32;104;4;822;23;11
Ourense;*Calvos;01/11/2025 0:00:00;6.9;10.97;17.8;4;2.7;-6.7;22;286;66.3;13;262;94;100;77;27;78;538;8;57;15;**;20;12
Ourense;Casaio;01/11/2025 0:00:00;6.1;8.85;16.3;4;3.6;-1.6;21;161;45.2;5;**;80;95;61;**;**;**;9;84;5;**;18;4
Ourense;*Corzos;01/11/2025 0:00:00;5.3;9.11;17.4;3;2.0;-4.3;22;265;64.7;5;**;88;97;71;**;**;**;8;71;5;**;21;9
Ourense;Entrimo;01/11/2025 0:00:00;8.3;12.09;17.9;4;5.5;-0.3;22;392;72.5;5;**;93;99;77;21;60;465;**;**;**;**;18;1
Ourense;*EVEGA Leiro;01/11/2025 0:00:00;10.3;15.36;20.5;7;6.9;-0.3;22;248;64.2;5;**;93;99;72;**;**;**;0;23;11;1004;15;2
Ourense;Gandarela;01/11/2025 0:00:00;9.1;12.5;19.1;4;6.6;-0.5;22;239;50.1;5;211;96;100;82;30;87;556;5;54;13;943;17;1
Ourense;Lardeira;01/11/2025 0:00:00;3.4;6.11;13.1;3;0.9;-4.4;21;110;27.5;5;86;90;99;74;**;**;522;30;154;5;836;15;10
Ourense;Larouco;01/11/2025 0:00:00;9.4;13.47;19.6;3;5.9;-2.5;22;127;28.3;5;--;87;99;68;**;**;**;7;71;14;954;14;1
Ourense;Laza;01/11/2025 0:00:00;8.8;13.34;18.5;3;5.2;-2.3;22;226;41.8;13;--;87;98;66;30;88;564;6;63;12;**;18;2
Ourense;Monte Medo;01/11/2025 0:00:00;8.7;12.83;17.4;3;5.2;-2.6;22;236;50.0;5;**;89;99;67;31;89;607;**;**;**;**;16;4
Ourense;O Invernadeiro;01/11/2025 0:00:00;6.4;10.19;14.5;3;3.2;-3.1;22;437;78.6;13;411;91;99;74;28;83;530;9;67;13;900;21;7
Ourense;Ourense;01/11/2025 0:00:00;11.2;16.2;21.4;11;7.7;0.4;22;184;53.6;5;**;87;100;58;**;**;**;**;**;**;**;16;0
Ourense;Ourense-Estacións;01/11/2025 0:00:00;11.3;16.14;21.4;11;8.1;1.4;22;232;64.2;5;--;88;99;63;21;63;492;3;42;5;1000;16;0
Ourense;*Pazo de Fontefiz;01/11/2025 0:00:00;9.8;13.54;19.1;4;6.7;-0.9;22;306;81.9;5;280;92;99;74;22;65;460;3;36;4;**;19;1
Ourense;*Ponte Boga;01/11/2025 0:00:00;10.3;14.4;22.6;4;6.9;-1.4;22;146;35.3;5;110;89;99;69;31;91;601;4;67;29;962;16;1
Ourense;*Prado;01/11/2025 0:00:00;10.8;15.57;20.8;11;7.8;1.0;21;251;70.0;5;225;93;100;72;20;59;470;1;33;4;**;16;0
Ourense;Remuíño;01/11/2025 0:00:00;9.8;15.08;20.7;11;6.5;-0.5;22;278;58.8;5;--;92;98;69;17;49;448;4;47;12;**;17;2
Ourense;*Riós;01/11/2025 0:00:00;7.6;11.06;15.1;3;4.8;-1.0;22;289;55.6;5;259;89;98;72;32;93;584;5;48;13;**;16;1
Ourense;San Xoán de Río;01/11/2025 0:00:00;6.5;9.81;15.6;4;3.9;-1.8;22;180;29.7;5;152;91;98;76;28;83;548;13;69;5;899;20;3
Ourense;Serra do Eixe;01/11/2025 0:00:00;5.5;8.22;15.0;3;3.0;-2.9;22;205;37.4;7;179;92;99;78;27;79;506;19;109;5;878;19;4
Ourense;Verín-Vilamaior;01/11/2025 0:00:00;9.1;13.3;18.3;3;5.8;-1.4;22;202;40.2;5;168;88;98;69;31;91;583;6;68;12;953;15;2
Ourense;Verín-Vilela;01/11/2025 0:00:00;9.1;14.73;19.4;4;4.5;-3.9;22;197;39.9;13;165;90;100;67;32;94;598;3;55;12;**;14;9
Ourense;Viana do Bolo;01/11/2025 0:00:00;7.4;11.57;17.4;3;3.8;-4.0;22;220;54.7;5;132;86;97;68;32;92;596;9;70;15;919;14;5
Ourense;Xares;01/11/2025 0:00:00;2.4;4.77;12.5;3;0.0;-5.9;21;259;58.8;13;--;89;97;74;**;**;535;35;127;13;821;21;13
Ourense;Xinzo;01/11/2025 0:00:00;8.4;12.46;16.9;11;4.3;-3.2;22;168;36.4;5;--;90;98;72;--;--;--;**;73;12;944;15;7
Ourense;Xurés;01/11/2025 0:00:00;7.1;10.43;17.4;3;4.3;-1.0;21;365;65.5;5;--;--;--;--;--;--;--;--;--;--;--;19;2
Pontevedra;*A Armenteira;01/11/2025 0:00:00;10.6;14.28;19.6;4;7.3;1.0;20;472;76.2;12;443;91;98;76;23;66;497;8;46;11;**;19;0
Pontevedra;A Granxa;01/11/2025 0:00:00;11.0;16.48;22.3;4;7.2;-1.6;22;435;60.1;5;404;90;98;66;25;74;539;2;46;13;1012;18;1
Pontevedra;A Lanzada;01/11/2025 0:00:00;13.3;16.54;22.0;4;10.0;3.5;22;349;59.3;13;303;85;96;68;33;96;586;18;89;4;**;18;0
Pontevedra;*As Eiras;01/11/2025 0:00:00;12.1;16.58;23.3;4;8.4;1.3;21;396;78.6;14;362;93;100;74;33;96;605;4;55;16;1012;20;0
Pontevedra;Atios;01/11/2025 0:00:00;11.6;16.65;22.2;4;7.8;-0.5;22;433;61.0;5;402;93;100;70;26;77;549;3;55;11;**;17;1
Pontevedra;Baiona;01/11/2025 0:00:00;13.7;17.01;23.7;4;10.3;4.1;22;388;68.3;12;341;82;96;61;36;105;632;9;69;11;**;18;0
Pontevedra;*Barrantes;01/11/2025 0:00:00;11.9;16.32;22.1;4;7.6;0.0;22;452;78.9;13;417;87;96;71;29;85;570;4;53;5;**;18;1
Pontevedra;Cabo Udra;01/11/2025 0:00:00;13.4;16.31;21.7;4;10.8;6.5;22;381;68.4;13;--;81;94;64;35;--;596;18;79;12;**;19;0
Pontevedra;Caldas de Reis;01/11/2025 0:00:00;11.2;14.3;20.2;4;8.6;1.9;22;484;65.1;12;456;90;98;74;19;56;475;5;57;11;984;21;0
Pontevedra;*Camanzo;01/11/2025 0:00:00;11.3;15.43;21.4;4;7.9;0.0;22;280;49.0;5;231;90;98;73;25;72;538;6;60;4;991;21;1
Pontevedra;Cangas-Porto;01/11/2025 0:00:00;13.6;16.26;22.5;4;10.9;5.4;22;331;51.7;12;**;79;91;64;**;**;**;10;73;5;**;17;0
Pontevedra;Castro Vicaludo;01/11/2025 0:00:00;10.7;13.02;19.2;4;8.7;3.1;22;451;89.1;12;417;90;98;76;36;106;628;23;104;4;960;17;0
Pontevedra;Castrove;01/11/2025 0:00:00;10.0;12.46;17.3;4;8.1;3.5;20;587;82.8;12;--;92;99;80;**;**;514;14;81;5;955;21;0
Pontevedra;*Cequeliños;01/11/2025 0:00:00;11.0;15.56;23.4;4;7.9;1.2;22;301;55.6;5;268;92;100;66;29;83;569;5;56;13;**;18;0
Pontevedra;Corón;01/11/2025 0:00:00;13.3;16.07;22.5;4;10.6;3.8;22;421;63.1;12;379;86;98;68;32;94;605;13;70;6;1014;20;0
Pontevedra;*Entenza;01/11/2025 0:00:00;11.5;16.35;22.3;4;7.9;0.2;21;368;64.2;5;339;93;100;72;21;63;515;1;35;11;**;18;0
Pontevedra;Forcarei;01/11/2025 0:00:00;8.7;11.59;17.5;4;6.4;1.4;20;508;60.2;5;486;96;100;84;25;72;516;17;78;4;**;25;0
Pontevedra;Fornelos de Montes;01/11/2025 0:00:00;9.0;11.41;17.6;4;6.9;2.2;20;590;77.3;5;561;91;98;78;27;80;519;19;84;4;934;19;0
Pontevedra;Gargamala;01/11/2025 0:00:00;11.2;15.25;21.2;4;8.1;1.6;22;504;70.5;5;--;92;99;73;30;89;568;4;60;13;**;19;0
Pontevedra;Illas Cíes;01/11/2025 0:00:00;14.2;16.8;23.1;4;12.0;8.1;22;307;53.6;13;255;84;95;69;42;124;718;16;104;15;**;17;0
Pontevedra;Lalín;01/11/2025 0:00:00;8.9;12.13;17.4;4;6.1;-0.5;22;309;64.1;5;**;94;99;77;**;**;**;9;56;4;**;20;1
Pontevedra;Lourizán;01/11/2025 0:00:00;11.8;15.44;21.2;4;8.9;1.7;22;482;67.2;5;448;92;99;76;30;88;623;2;50;6;1010;17;0
Pontevedra;*Meder;01/11/2025 0:00:00;11.6;16.39;22.9;4;8.1;0.7;21;353;75.4;5;**;89;99;65;**;**;**;2;42;12;999;17;0
Pontevedra;Monte Aloia;01/11/2025 0:00:00;10.1;12.94;17.6;4;7.8;2.6;22;481;62.6;12;453;93;99;82;27;80;542;8;65;5;960;19;0
Pontevedra;Mouriscade;01/11/2025 0:00:00;9.1;13.08;18.2;4;5.5;-2.5;22;343;65.0;5;--;90;99;71;25;75;556;7;62;11;956;19;5
Pontevedra;O Viso;01/11/2025 0:00:00;11.3;14.74;20.5;4;8.7;2.6;22;515;80.1;15;477;85;95;69;33;97;590;10;78;12;985;17;0
Pontevedra;Ons;01/11/2025 0:00:00;13.1;15.47;21.1;4;10.9;5.8;22;347;65.8;13;303;87;97;72;37;107;643;22;95;5;1002;17;0
Pontevedra;Pazos de Borbén;01/11/2025 0:00:00;10.8;14.71;19.5;4;7.8;0.6;22;455;55.8;5;424;92;99;74;30;87;567;7;60;13;984;19;0
Pontevedra;*Ponte Caldelas;01/11/2025 0:00:00;10.5;14;20.3;4;7.3;0.3;22;453;57.6;16;424;91;99;76;27;79;524;5;58;5;975;20;0
Pontevedra;Pontevedra-Campolongo;01/11/2025 0:00:00;12.6;17.34;22.1;4;9.0;1.9;22;453;60.9;5;**;89;100;63;**;**;**;2;48;6;**;17;0
Pontevedra;Porto de Marín;01/11/2025 0:00:00;13.8;17.01;23.6;4;10.8;3.8;22;457;60.7;12;417;89;100;63;34;98;622;10;78;5;1014;17;0
Pontevedra;Porto de Vigo;01/11/2025 0:00:00;14.1;16.98;23.2;4;11.6;6.5;22;336;51.0;12;291;81;94;65;33;97;617;9;62;5;1014;17;0
Pontevedra;Rebordelo;01/11/2025 0:00:00;10.1;13.97;20.6;4;6.3;-1.8;22;561;69.1;5;531;91;100;73;27;79;538;6;57;5;972;20;3
Pontevedra;San Nomedio;01/11/2025 0:00:00;9.3;11.79;18.1;4;7.2;3.1;22;409;72.2;5;381;90;98;76;24;69;473;20;98;4;**;19;0
Pontevedra;Sanxenxo;01/11/2025 0:00:00;13.4;16.65;21.7;4;10.5;4.7;22;418;75.3;13;377;83;95;68;34;100;610;6;56;11;1012;19;0
Pontevedra;Serra do Faro;01/11/2025 0:00:00;6.6;8.72;13.4;4;4.6;0.5;21;457;87.9;5;--;94;99;83;20;58;442;--;--;--;--;21;0
Pontevedra;*Simes;01/11/2025 0:00:00;12.5;16.24;21.9;4;9.1;2.7;22;382;62.4;13;--;87;96;71;28;81;533;--;--;--;**;19;0
Pontevedra;Sobrada;01/11/2025 0:00:00;11.9;16.32;21.6;4;8.5;1.6;21;405;57.3;14;373;94;100;74;31;91;581;5;52;1;1009;18;0
Pontevedra;*Torrequintáns;01/11/2025 0:00:00;12.7;16.54;22.1;4;9.1;1.5;22;349;68.1;13;238;92;99;77;32;93;604;10;63;5;1010;17;0
Pontevedra;*Tremoedo;01/11/2025 0:00:00;12.3;16.48;22.1;4;8.7;1.7;22;433;69.9;12;**;85;96;66;**;**;**;2;46;4;1008;19;0
Pontevedra;Vigo;01/11/2025 0:00:00;12.8;16.47;21.9;4;9.9;4.6;22;339;50.0;12;**;81;93;63;**;**;**;**;**;**;**;17;0
Pontevedra;Vigo-Campus;01/11/2025 0:00:00;10.7;12.95;19.1;4;8.7;4.0;22;548;66.6;12;513;88;97;74;35;101;615;10;94;5;961;18;0
Pontevedra;Xesteiras;01/11/2025 0:00:00;8.9;10.88;16.9;4;7.2;2.6;20;546;66.5;13;**;98;100;90;**;**;**;29;119;4;932;25;0
